review_sample_id,dataset,video_id,path_id,pending_montage_path,human_review_round,human_second_label,human_second_verified_positive_for_calibration,human_second_reason,human_second_confidence,human_second_review_status,annotation_integrity_note
review1000_0915,OVT-B,432,ovtb_v432_p005159,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v432_p005159.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0916,OVT-B,432,ovtb_v432_p005161,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v432_p005161.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0917,OVT-B,434,ovtb_v434_p005170,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v434_p005170.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0918,OVT-B,43,ovtb_v43_p002597,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v43_p002597.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0919,OVT-B,442,ovtb_v442_p005224,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v442_p005224.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0920,OVT-B,443,ovtb_v443_p005228,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v443_p005228.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0921,OVT-B,443,ovtb_v443_p005231,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v443_p005231.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0922,OVT-B,443,ovtb_v443_p005232,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v443_p005232.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0923,OVT-B,443,ovtb_v443_p005233,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v443_p005233.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0924,OVT-B,443,ovtb_v443_p005234,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v443_p005234.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0925,OVT-B,443,ovtb_v443_p005235,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v443_p005235.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0926,OVT-B,443,ovtb_v443_p005236,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v443_p005236.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0927,OVT-B,443,ovtb_v443_p005237,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v443_p005237.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0928,OVT-B,443,ovtb_v443_p005238,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v443_p005238.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0929,OVT-B,443,ovtb_v443_p005239,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v443_p005239.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0930,OVT-B,443,ovtb_v443_p005240,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v443_p005240.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0931,OVT-B,443,ovtb_v443_p005241,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v443_p005241.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0932,OVT-B,443,ovtb_v443_p005242,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v443_p005242.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0933,OVT-B,443,ovtb_v443_p005243,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v443_p005243.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0934,OVT-B,443,ovtb_v443_p005244,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v443_p005244.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0935,OVT-B,443,ovtb_v443_p005245,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v443_p005245.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0936,OVT-B,443,ovtb_v443_p005246,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v443_p005246.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0937,OVT-B,443,ovtb_v443_p005247,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v443_p005247.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0938,OVT-B,445,ovtb_v445_p005257,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v445_p005257.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0939,OVT-B,445,ovtb_v445_p005259,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v445_p005259.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0940,OVT-B,447,ovtb_v447_p005263,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v447_p005263.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0941,OVT-B,450,ovtb_v450_p005289,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v450_p005289.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0942,OVT-B,453,ovtb_v453_p005299,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v453_p005299.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0943,OVT-B,453,ovtb_v453_p005301,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v453_p005301.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0944,OVT-B,453,ovtb_v453_p005306,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v453_p005306.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0945,OVT-B,453,ovtb_v453_p005307,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v453_p005307.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0946,OVT-B,453,ovtb_v453_p005308,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v453_p005308.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0947,OVT-B,453,ovtb_v453_p005311,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v453_p005311.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0948,OVT-B,453,ovtb_v453_p005312,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v453_p005312.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0949,OVT-B,453,ovtb_v453_p005314,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v453_p005314.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0950,OVT-B,453,ovtb_v453_p005316,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v453_p005316.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0951,OVT-B,453,ovtb_v453_p005317,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v453_p005317.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0952,OVT-B,453,ovtb_v453_p005318,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v453_p005318.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0953,OVT-B,453,ovtb_v453_p005327,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v453_p005327.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0954,OVT-B,466,ovtb_v466_p005408,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v466_p005408.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0955,OVT-B,466,ovtb_v466_p005409,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v466_p005409.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0956,OVT-B,466,ovtb_v466_p005410,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v466_p005410.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0957,OVT-B,466,ovtb_v466_p005412,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v466_p005412.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0958,OVT-B,468,ovtb_v468_p005427,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v468_p005427.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0959,OVT-B,469,ovtb_v469_p005431,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v469_p005431.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0960,OVT-B,469,ovtb_v469_p005439,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v469_p005439.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0961,OVT-B,469,ovtb_v469_p005442,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v469_p005442.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0962,OVT-B,46,ovtb_v46_p002634,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v46_p002634.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0963,OVT-B,472,ovtb_v472_p005463,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v472_p005463.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0964,OVT-B,475,ovtb_v475_p005473,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v475_p005473.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0965,OVT-B,476,ovtb_v476_p005483,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v476_p005483.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0966,OVT-B,477,ovtb_v477_p005490,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v477_p005490.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0967,OVT-B,477,ovtb_v477_p005491,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v477_p005491.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0968,OVT-B,477,ovtb_v477_p005494,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v477_p005494.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0969,OVT-B,479,ovtb_v479_p005507,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v479_p005507.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0970,OVT-B,47,ovtb_v47_p002639,,2,actually_true,yes,blind_review_real_object_candidate,high,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0971,OVT-B,480,ovtb_v480_p005517,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v480_p005517.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0972,OVT-B,482,ovtb_v482_p005527,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v482_p005527.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0973,OVT-B,487,ovtb_v487_p005564,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v487_p005564.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0974,OVT-B,48,ovtb_v48_p002650,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v48_p002650.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
