audit_id,sample_set,aoi,video_id,source_year,source_month,target_year,target_month,source_building_id,target_building_id,bbox_iou,centroid_distance_score,area_ratio,base_geometry_score,path_id,human_label,human_verified_positive_for_calibration,human_reason,human_confidence,human_review_status
CAL-000729,calibration_audit,L15-0368E-1245N_1474_3210_13,39,2019,10,2019,11,5607,5607,1.0,1.0,1.0,1.0,SN7::L15-0368E-1245N_1474_3210_13::2019-10->2019-11::5607->5607::435e2b196d1ff4e9->435e2b196d1ff4e9,,,,,
CAL-000730,calibration_audit,L15-0368E-1245N_1474_3210_13,40,2019,12,2020,1,6250,6250,1.0,1.0,1.0,1.0,SN7::L15-0368E-1245N_1474_3210_13::2019-12->2020-01::6250->6250::c84ffb3b9d30eff0->c84ffb3b9d30eff0,,,,,
CAL-000731,calibration_audit,L15-0387E-1276N_1549_3087_13,41,2018,3,2018,4,1278,1278,1.0,1.0,1.0,1.0,SN7::L15-0387E-1276N_1549_3087_13::2018-03->2018-04::1278->1278::89dc417432f136da->89dc417432f136da,,,,,
CAL-000732,calibration_audit,L15-0387E-1276N_1549_3087_13,42,2018,4,2018,5,597,597,1.0,1.0,1.0,1.0,SN7::L15-0387E-1276N_1549_3087_13::2018-04->2018-05::597->597::3d890001504fdeaf->3d890001504fdeaf,,,,,
CAL-000733,calibration_audit,L15-0387E-1276N_1549_3087_13,43,2018,8,2018,9,1360,1360,1.0,1.0,1.0,1.0,SN7::L15-0387E-1276N_1549_3087_13::2018-08->2018-09::1360->1360::01824a5b2439fc13->01824a5b2439fc13,,,,,
CAL-000734,calibration_audit,L15-0387E-1276N_1549_3087_13,44,2018,12,2019,3,958,958,1.0,1.0,1.0,1.0,SN7::L15-0387E-1276N_1549_3087_13::2018-12->2019-03::958->958::ffcb608d52affac9->ffcb608d52affac9,,,,,
CAL-000735,calibration_audit,L15-0387E-1276N_1549_3087_13,45,2019,3,2019,4,184,184,1.0,1.0,1.0,1.0,SN7::L15-0387E-1276N_1549_3087_13::2019-03->2019-04::184->184::9f8609c7d829f769->9f8609c7d829f769,,,,,
CAL-000736,calibration_audit,L15-0387E-1276N_1549_3087_13,46,2019,7,2019,8,570,570,1.0,1.0,1.0,1.0,SN7::L15-0387E-1276N_1549_3087_13::2019-07->2019-08::570->570::0995f340e1fe659e->0995f340e1fe659e,,,,,
CAL-000737,calibration_audit,L15-0387E-1276N_1549_3087_13,47,2019,10,2019,11,141,141,1.0,1.0,1.0,1.0,SN7::L15-0387E-1276N_1549_3087_13::2019-10->2019-11::141->141::5b1f9a09bdd27cd4->5b1f9a09bdd27cd4,,,,,
CAL-000738,calibration_audit,L15-0434E-1218N_1736_3318_13,48,2018,3,2018,4,10,10,1.0,1.0,1.0,1.0,SN7::L15-0434E-1218N_1736_3318_13::2018-03->2018-04::10->10::fae1cb8adb8eb619->fae1cb8adb8eb619,,,,,
CAL-000739,calibration_audit,L15-0434E-1218N_1736_3318_13,49,2018,5,2018,6,21,21,1.0,1.0,1.0,1.0,SN7::L15-0434E-1218N_1736_3318_13::2018-05->2018-06::21->21::d29327a9fd6566a1->d29327a9fd6566a1,,,,,
CAL-000740,calibration_audit,L15-0434E-1218N_1736_3318_13,50,2018,7,2018,8,10,10,1.0,1.0,1.0,1.0,SN7::L15-0434E-1218N_1736_3318_13::2018-07->2018-08::10->10::fae1cb8adb8eb619->fae1cb8adb8eb619,,,,,
CAL-000741,calibration_audit,L15-0434E-1218N_1736_3318_13,51,2018,12,2019,1,50,50,1.0,1.0,1.0,1.0,SN7::L15-0434E-1218N_1736_3318_13::2018-12->2019-01::50->50::39953d83b35c2882->39953d83b35c2882,,,,,
CAL-000742,calibration_audit,L15-0434E-1218N_1736_3318_13,52,2019,2,2019,3,11,11,1.0,1.0,1.0,1.0,SN7::L15-0434E-1218N_1736_3318_13::2019-02->2019-03::11->11::09edf551d9a4e067->09edf551d9a4e067,,,,,
CAL-000743,calibration_audit,L15-0434E-1218N_1736_3318_13,53,2019,6,2019,7,16,16,1.0,1.0,1.0,1.0,SN7::L15-0434E-1218N_1736_3318_13::2019-06->2019-07::16->16::db2d66b57231b95e->db2d66b57231b95e,,,,,
CAL-000744,calibration_audit,L15-0434E-1218N_1736_3318_13,54,2019,7,2019,8,53,53,1.0,1.0,1.0,1.0,SN7::L15-0434E-1218N_1736_3318_13::2019-07->2019-08::53->53::bfd4e65526b76b79->bfd4e65526b76b79,,,,,
CAL-000745,calibration_audit,L15-0434E-1218N_1736_3318_13,55,2019,10,2019,11,32,32,1.0,1.0,1.0,1.0,SN7::L15-0434E-1218N_1736_3318_13::2019-10->2019-11::32->32::dd58faa9040615a2->dd58faa9040615a2,,,,,
CAL-000746,calibration_audit,L15-0457E-1135N_1831_3648_13,56,2018,3,2018,4,1325,1325,1.0,1.0,1.0,1.0,SN7::L15-0457E-1135N_1831_3648_13::2018-03->2018-04::1325->1325::0e3f600aa484f662->0e3f600aa484f662,,,,,
CAL-000747,calibration_audit,L15-0457E-1135N_1831_3648_13,57,2018,5,2018,6,46,46,1.0,1.0,1.0,1.0,SN7::L15-0457E-1135N_1831_3648_13::2018-05->2018-06::46->46::09e70f9e4fadf928->09e70f9e4fadf928,,,,,
CAL-000748,calibration_audit,L15-0457E-1135N_1831_3648_13,58,2018,8,2018,9,1653,1653,1.0,1.0,1.0,1.0,SN7::L15-0457E-1135N_1831_3648_13::2018-08->2018-09::1653->1653::cab1ec11d14e3c83->cab1ec11d14e3c83,,,,,
CAL-000749,calibration_audit,L15-0457E-1135N_1831_3648_13,59,2018,12,2019,1,10987,10987,1.0,1.0,1.0,1.0,SN7::L15-0457E-1135N_1831_3648_13::2018-12->2019-01::10987->10987::2eae69125e44063c->2eae69125e44063c,,,,,
CAL-000750,calibration_audit,L15-0457E-1135N_1831_3648_13,60,2019,2,2019,3,2873,2873,1.0,1.0,1.0,1.0,SN7::L15-0457E-1135N_1831_3648_13::2019-02->2019-03::2873->2873::226c136563150d8a->226c136563150d8a,,,,,
CAL-000751,calibration_audit,L15-0457E-1135N_1831_3648_13,61,2019,4,2019,5,644,644,1.0,1.0,1.0,1.0,SN7::L15-0457E-1135N_1831_3648_13::2019-04->2019-05::644->644::8022142458ecc2ab->8022142458ecc2ab,,,,,
CAL-000752,calibration_audit,L15-0457E-1135N_1831_3648_13,62,2019,9,2019,10,1797,1797,1.0,1.0,1.0,1.0,SN7::L15-0457E-1135N_1831_3648_13::2019-09->2019-10::1797->1797::c4b5a5c65249f3b9->c4b5a5c65249f3b9,,,,,
CAL-000753,calibration_audit,L15-0487E-1246N_1950_3207_13,63,2018,1,2018,2,153,153,1.0,1.0,1.0,1.0,SN7::L15-0487E-1246N_1950_3207_13::2018-01->2018-02::153->153::7770b0e68d972d75->7770b0e68d972d75,,,,,
CAL-000754,calibration_audit,L15-0487E-1246N_1950_3207_13,64,2018,4,2018,5,410,410,1.0,1.0,1.0,1.0,SN7::L15-0487E-1246N_1950_3207_13::2018-04->2018-05::410->410::f3027b2d5939dedc->f3027b2d5939dedc,,,,,
CAL-000755,calibration_audit,L15-0487E-1246N_1950_3207_13,65,2018,8,2018,9,671,671,1.0,1.0,1.0,1.0,SN7::L15-0487E-1246N_1950_3207_13::2018-08->2018-09::671->671::90432309cb0770b6->90432309cb0770b6,,,,,
CAL-000756,calibration_audit,L15-0487E-1246N_1950_3207_13,66,2018,12,2019,1,147,147,1.0,1.0,1.0,1.0,SN7::L15-0487E-1246N_1950_3207_13::2018-12->2019-01::147->147::11f2d899b86f0f51->11f2d899b86f0f51,,,,,
CAL-000757,calibration_audit,L15-0487E-1246N_1950_3207_13,67,2019,2,2019,3,526,526,1.0,1.0,1.0,1.0,SN7::L15-0487E-1246N_1950_3207_13::2019-02->2019-03::526->526::7b4659a48f5cb333->7b4659a48f5cb333,,,,,
CAL-000758,calibration_audit,L15-0487E-1246N_1950_3207_13,68,2019,6,2019,7,153,153,1.0,1.0,1.0,1.0,SN7::L15-0487E-1246N_1950_3207_13::2019-06->2019-07::153->153::7770b0e68d972d75->7770b0e68d972d75,,,,,
CAL-000759,calibration_audit,L15-0487E-1246N_1950_3207_13,69,2019,8,2019,9,620,620,1.0,1.0,1.0,1.0,SN7::L15-0487E-1246N_1950_3207_13::2019-08->2019-09::620->620::4af9182397a7c86f->4af9182397a7c86f,,,,,
CAL-000760,calibration_audit,L15-0487E-1246N_1950_3207_13,70,2019,11,2019,12,456,456,1.0,1.0,1.0,1.0,SN7::L15-0487E-1246N_1950_3207_13::2019-11->2019-12::456->456::6e0fe5d3b7257112->6e0fe5d3b7257112,,,,,
CAL-000761,calibration_audit,L15-0506E-1204N_2027_3374_13,71,2018,2,2018,3,1978,1978,1.0,1.0,1.0,1.0,SN7::L15-0506E-1204N_2027_3374_13::2018-02->2018-03::1978->1978::68fc0775155adef1->68fc0775155adef1,,,,,
CAL-000762,calibration_audit,L15-0506E-1204N_2027_3374_13,72,2018,6,2018,7,570,570,1.0,1.0,1.0,1.0,SN7::L15-0506E-1204N_2027_3374_13::2018-06->2018-07::570->570::6a52e1090733a505->6a52e1090733a505,,,,,
CAL-000763,calibration_audit,L15-0506E-1204N_2027_3374_13,73,2018,7,2018,8,658,658,1.0,1.0,1.0,1.0,SN7::L15-0506E-1204N_2027_3374_13::2018-07->2018-08::658->658::3aa6740a04d9794d->3aa6740a04d9794d,,,,,
CAL-000764,calibration_audit,L15-0506E-1204N_2027_3374_13,74,2018,11,2018,12,478,478,1.0,1.0,1.0,1.0,SN7::L15-0506E-1204N_2027_3374_13::2018-11->2018-12::478->478::3e22ba1b40da0e54->3e22ba1b40da0e54,,,,,
CAL-000765,calibration_audit,L15-0506E-1204N_2027_3374_13,75,2019,2,2019,3,83,83,1.0,1.0,1.0,1.0,SN7::L15-0506E-1204N_2027_3374_13::2019-02->2019-03::83->83::f644e8a7d5152fe7->f644e8a7d5152fe7,,,,,
CAL-000766,calibration_audit,L15-0506E-1204N_2027_3374_13,76,2019,6,2019,7,761,761,1.0,1.0,1.0,1.0,SN7::L15-0506E-1204N_2027_3374_13::2019-06->2019-07::761->761::d9fbcc657d7ae21e->d9fbcc657d7ae21e,,,,,
CAL-000767,calibration_audit,L15-0506E-1204N_2027_3374_13,77,2019,7,2019,8,51,51,1.0,1.0,1.0,1.0,SN7::L15-0506E-1204N_2027_3374_13::2019-07->2019-08::51->51::8037c8949bb40291->8037c8949bb40291,,,,,
CAL-000768,calibration_audit,L15-0506E-1204N_2027_3374_13,78,2019,10,2019,11,82,82,1.0,1.0,1.0,1.0,SN7::L15-0506E-1204N_2027_3374_13::2019-10->2019-11::82->82::3c0abce00ac34a58->3c0abce00ac34a58,,,,,
CAL-000769,calibration_audit,L15-0544E-1228N_2176_3279_13,79,2018,3,2018,4,1834,1834,1.0,1.0,1.0,1.0,SN7::L15-0544E-1228N_2176_3279_13::2018-03->2018-04::1834->1834::ef1578dae1e3706f->ef1578dae1e3706f,,,,,
CAL-000770,calibration_audit,L15-0544E-1228N_2176_3279_13,80,2018,5,2018,6,8600,8600,1.0,1.0,1.0,1.0,SN7::L15-0544E-1228N_2176_3279_13::2018-05->2018-06::8600->8600::b9f5a1c28904f5c0->b9f5a1c28904f5c0,,,,,
CAL-000771,calibration_audit,L15-0544E-1228N_2176_3279_13,81,2018,7,2018,8,2902,2902,1.0,1.0,1.0,1.0,SN7::L15-0544E-1228N_2176_3279_13::2018-07->2018-08::2902->2902::3fe4ff450edda909->3fe4ff450edda909,,,,,
CAL-000772,calibration_audit,L15-0544E-1228N_2176_3279_13,82,2018,12,2019,1,9637,9637,1.0,1.0,1.0,1.0,SN7::L15-0544E-1228N_2176_3279_13::2018-12->2019-01::9637->9637::73dfff18810aac00->73dfff18810aac00,,,,,
CAL-000773,calibration_audit,L15-0544E-1228N_2176_3279_13,83,2019,2,2019,3,3315,3315,1.0,1.0,1.0,1.0,SN7::L15-0544E-1228N_2176_3279_13::2019-02->2019-03::3315->3315::bce6a8d949740281->bce6a8d949740281,,,,,
CAL-000774,calibration_audit,L15-0544E-1228N_2176_3279_13,84,2019,5,2019,6,10334,10334,1.0,1.0,1.0,1.0,SN7::L15-0544E-1228N_2176_3279_13::2019-05->2019-06::10334->10334::4899c0b9904bdf33->4899c0b9904bdf33,,,,,
CAL-000775,calibration_audit,L15-0544E-1228N_2176_3279_13,85,2019,9,2019,10,3812,3812,1.0,1.0,1.0,1.0,SN7::L15-0544E-1228N_2176_3279_13::2019-09->2019-10::3812->3812::39f653d972d0949b->39f653d972d0949b,,,,,
CAL-000776,calibration_audit,L15-0544E-1228N_2176_3279_13,86,2019,10,2019,11,7854,7854,1.0,1.0,1.0,1.0,SN7::L15-0544E-1228N_2176_3279_13::2019-10->2019-11::7854->7854::9d0ab54b1c023e71->9d0ab54b1c023e71,,,,,
CAL-000777,calibration_audit,L15-0566E-1185N_2265_3451_13,87,2018,3,2018,4,3,3,1.0,1.0,1.0,1.0,SN7::L15-0566E-1185N_2265_3451_13::2018-03->2018-04::3->3::293825ab8ece2e64->293825ab8ece2e64,,,,,
CAL-000778,calibration_audit,L15-0566E-1185N_2265_3451_13,88,2018,4,2018,5,8,8,1.0,1.0,1.0,1.0,SN7::L15-0566E-1185N_2265_3451_13::2018-04->2018-05::8->8::1d351be6c1890851->1d351be6c1890851,,,,,
CAL-000779,calibration_audit,L15-0566E-1185N_2265_3451_13,89,2018,11,2019,1,37,37,1.0,1.0,1.0,1.0,SN7::L15-0566E-1185N_2265_3451_13::2018-11->2019-01::37->37::b34170c7d41dff72->b34170c7d41dff72,,,,,
CAL-000780,calibration_audit,L15-0566E-1185N_2265_3451_13,90,2019,1,2019,2,29,29,1.0,1.0,1.0,1.0,SN7::L15-0566E-1185N_2265_3451_13::2019-01->2019-02::29->29::2653f0f261bbb348->2653f0f261bbb348,,,,,
CAL-000781,calibration_audit,L15-0566E-1185N_2265_3451_13,91,2019,5,2019,6,285,285,1.0,1.0,1.0,1.0,SN7::L15-0566E-1185N_2265_3451_13::2019-05->2019-06::285->285::6bf7fd3ee9bfde28->6bf7fd3ee9bfde28,,,,,
CAL-000782,calibration_audit,L15-0566E-1185N_2265_3451_13,92,2019,10,2019,11,207,207,1.0,1.0,1.0,1.0,SN7::L15-0566E-1185N_2265_3451_13::2019-10->2019-11::207->207::516b69f3443151a9->516b69f3443151a9,,,,,
CAL-000783,calibration_audit,L15-0566E-1185N_2265_3451_13,93,2019,12,2020,1,139,139,1.0,1.0,1.0,1.0,SN7::L15-0566E-1185N_2265_3451_13::2019-12->2020-01::139->139::bc2946919f4c49bb->bc2946919f4c49bb,,,,,
CAL-000784,calibration_audit,L15-0571E-1075N_2287_3888_13,94,2018,1,2018,2,2001,2001,1.0,1.0,1.0,1.0,SN7::L15-0571E-1075N_2287_3888_13::2018-01->2018-02::2001->2001::d7ef4495049c7e55->d7ef4495049c7e55,,,,,
CAL-000785,calibration_audit,L15-0571E-1075N_2287_3888_13,95,2018,4,2018,7,11503,11503,1.0,1.0,1.0,1.0,SN7::L15-0571E-1075N_2287_3888_13::2018-04->2018-07::11503->11503::a17b0003fb56bc60->a17b0003fb56bc60,,,,,
CAL-000786,calibration_audit,L15-0571E-1075N_2287_3888_13,96,2018,11,2018,12,5284,5284,1.0,1.0,1.0,1.0,SN7::L15-0571E-1075N_2287_3888_13::2018-11->2018-12::5284->5284::b4ea17f22d514c12->b4ea17f22d514c12,,,,,
CAL-000787,calibration_audit,L15-0571E-1075N_2287_3888_13,97,2019,2,2019,3,8247,8247,1.0,1.0,1.0,1.0,SN7::L15-0571E-1075N_2287_3888_13::2019-02->2019-03::8247->8247::246731d67899ccaa->246731d67899ccaa,,,,,
CAL-000788,calibration_audit,L15-0571E-1075N_2287_3888_13,98,2019,3,2019,4,15941,15941,1.0,1.0,1.0,1.0,SN7::L15-0571E-1075N_2287_3888_13::2019-03->2019-04::15941->15941::042d9f956c90f7a3->042d9f956c90f7a3,,,,,
CAL-000789,calibration_audit,L15-0571E-1075N_2287_3888_13,99,2019,8,2019,9,9887,9887,1.0,1.0,1.0,1.0,SN7::L15-0571E-1075N_2287_3888_13::2019-08->2019-09::9887->9887::e13e512a9f1e5203->e13e512a9f1e5203,,,,,
CAL-000790,calibration_audit,L15-0571E-1075N_2287_3888_13,100,2019,11,2020,1,12448,12448,1.0,1.0,1.0,1.0,SN7::L15-0571E-1075N_2287_3888_13::2019-11->2020-01::12448->12448::55d28b3e1105fd23->55d28b3e1105fd23,,,,,
CAL-000791,calibration_audit,L15-0577E-1243N_2309_3217_13,101,2018,4,2018,5,3365,3365,1.0,1.0,1.0,1.0,SN7::L15-0577E-1243N_2309_3217_13::2018-04->2018-05::3365->3365::ddc2eb7b3f56bd2a->ddc2eb7b3f56bd2a,,,,,
CAL-000792,calibration_audit,L15-0577E-1243N_2309_3217_13,102,2018,6,2018,7,2955,2955,1.0,1.0,1.0,1.0,SN7::L15-0577E-1243N_2309_3217_13::2018-06->2018-07::2955->2955::9413a7c7274afac8->9413a7c7274afac8,,,,,
CAL-000793,calibration_audit,L15-0577E-1243N_2309_3217_13,103,2018,10,2018,11,507,507,1.0,1.0,1.0,1.0,SN7::L15-0577E-1243N_2309_3217_13::2018-10->2018-11::507->507::153ac6d012962e17->153ac6d012962e17,,,,,
CAL-000794,calibration_audit,L15-0577E-1243N_2309_3217_13,104,2018,12,2019,1,2665,2665,1.0,1.0,1.0,1.0,SN7::L15-0577E-1243N_2309_3217_13::2018-12->2019-01::2665->2665::f00bb123f238a369->f00bb123f238a369,,,,,
CAL-000795,calibration_audit,L15-0577E-1243N_2309_3217_13,105,2019,3,2019,4,236,236,1.0,1.0,1.0,1.0,SN7::L15-0577E-1243N_2309_3217_13::2019-03->2019-04::236->236::d22d7b3d47ee9d60->d22d7b3d47ee9d60,,,,,
CAL-000796,calibration_audit,L15-0577E-1243N_2309_3217_13,106,2019,6,2019,7,1416,1416,1.0,1.0,1.0,1.0,SN7::L15-0577E-1243N_2309_3217_13::2019-06->2019-07::1416->1416::5e640ac4733b6482->5e640ac4733b6482,,,,,
CAL-000797,calibration_audit,L15-0577E-1243N_2309_3217_13,107,2019,10,2019,11,4664,4664,1.0,1.0,1.0,1.0,SN7::L15-0577E-1243N_2309_3217_13::2019-10->2019-11::4664->4664::25ea6c155c21c7b5->25ea6c155c21c7b5,,,,,
CAL-000798,calibration_audit,L15-0586E-1127N_2345_3680_13,108,2018,2,2018,3,3472,3472,1.0,1.0,1.0,1.0,SN7::L15-0586E-1127N_2345_3680_13::2018-02->2018-03::3472->3472::a9f71497bd96ee34->a9f71497bd96ee34,,,,,
CAL-000799,calibration_audit,L15-0586E-1127N_2345_3680_13,109,2018,6,2018,7,6507,6507,1.0,1.0,1.0,1.0,SN7::L15-0586E-1127N_2345_3680_13::2018-06->2018-07::6507->6507::43f8f72437110dbd->43f8f72437110dbd,,,,,
CAL-000800,calibration_audit,L15-0586E-1127N_2345_3680_13,110,2018,8,2018,9,4541,4541,1.0,1.0,1.0,1.0,SN7::L15-0586E-1127N_2345_3680_13::2018-08->2018-09::4541->4541::8b6c84b6c76ae8ae->8b6c84b6c76ae8ae,,,,,
