audit_id,ctc_dataset,sequence_id,frame_start,frame_end,source_image_path,source_frame_index,source_bbox_x,source_bbox_y,source_bbox_w,source_bbox_h,target_image_path,target_frame_index,target_bbox_x,target_bbox_y,target_bbox_w,target_bbox_h,human_label,human_verified_positive_for_calibration,human_reason,human_confidence,human_review_status
CTC-AUDIT-02288,Fluo-N2DH-GOWT1,2,87,88,Fluo-N2DH-GOWT1/02/t087,87,67,63,31,31,Fluo-N2DH-GOWT1/02/t088,88,67,63,31,31,,,,,
CTC-AUDIT-02289,Fluo-N2DH-GOWT1,2,74,75,Fluo-N2DH-GOWT1/02/t074,74,438,722,34,30,Fluo-N2DH-GOWT1/02/t075,75,439,721,35,31,,,,,
CTC-AUDIT-02290,Fluo-N2DH-GOWT1,2,42,43,Fluo-N2DH-GOWT1/02/t042,42,128,461,39,40,Fluo-N2DH-GOWT1/02/t043,43,129,461,39,41,,,,,
CTC-AUDIT-02291,Fluo-N2DH-GOWT1,2,46,47,Fluo-N2DH-GOWT1/02/t046,46,423,718,44,36,Fluo-N2DH-GOWT1/02/t047,47,425,720,37,31,,,,,
CTC-AUDIT-02292,PhC-C2DH-U373,2,69,70,PhC-C2DH-U373/02/t069,69,565,180,30,12,PhC-C2DH-U373/02/t070,70,585,181,9,9,,,,,
CTC-AUDIT-02293,Fluo-N2DH-GOWT1,2,12,13,Fluo-N2DH-GOWT1/02/t012,12,120,468,40,40,Fluo-N2DH-GOWT1/02/t013,13,118,470,40,38,,,,,
CTC-AUDIT-02294,Fluo-N2DH-GOWT1,2,30,31,Fluo-N2DH-GOWT1/02/t030,30,463,291,35,35,Fluo-N2DH-GOWT1/02/t031,31,463,293,37,35,,,,,
CTC-AUDIT-02295,Fluo-N2DH-GOWT1,2,76,77,Fluo-N2DH-GOWT1/02/t076,76,440,721,38,32,Fluo-N2DH-GOWT1/02/t077,77,443,723,32,30,,,,,
CTC-AUDIT-02296,Fluo-N2DH-GOWT1,2,61,62,Fluo-N2DH-GOWT1/02/t061,61,410,425,29,32,Fluo-N2DH-GOWT1/02/t062,62,417,429,17,18,,,,,
CTC-AUDIT-02297,Fluo-N2DH-GOWT1,2,46,47,Fluo-N2DH-GOWT1/02/t046,46,500,301,37,37,Fluo-N2DH-GOWT1/02/t047,47,501,302,37,37,,,,,
CTC-AUDIT-02298,PhC-C2DH-U373,2,32,33,PhC-C2DH-U373/02/t032,32,564,457,5,5,PhC-C2DH-U373/02/t033,33,556,457,5,5,,,,,
CTC-AUDIT-02299,PhC-C2DH-U373,2,26,27,PhC-C2DH-U373/02/t026,26,547,124,9,9,PhC-C2DH-U373/02/t027,27,547,132,9,9,,,,,
CTC-AUDIT-02300,Fluo-N2DH-GOWT1,2,9,10,Fluo-N2DH-GOWT1/02/t009,9,616,554,46,46,Fluo-N2DH-GOWT1/02/t010,10,617,555,45,45,,,,,
CTC-AUDIT-02301,Fluo-N2DH-GOWT1,2,41,42,Fluo-N2DH-GOWT1/02/t041,41,404,173,39,37,Fluo-N2DH-GOWT1/02/t042,42,403,172,41,39,,,,,
CTC-AUDIT-02302,Fluo-N2DH-GOWT1,2,23,24,Fluo-N2DH-GOWT1/02/t023,23,121,459,46,39,Fluo-N2DH-GOWT1/02/t024,24,122,460,45,38,,,,,
CTC-AUDIT-02303,Fluo-N2DH-GOWT1,2,50,51,Fluo-N2DH-GOWT1/02/t050,50,63,98,31,31,Fluo-N2DH-GOWT1/02/t051,51,64,99,31,31,,,,,
CTC-AUDIT-02304,Fluo-N2DH-GOWT1,2,80,81,Fluo-N2DH-GOWT1/02/t080,80,161,19,29,29,Fluo-N2DH-GOWT1/02/t081,81,162,19,29,29,,,,,
CTC-AUDIT-02305,Fluo-N2DH-GOWT1,2,16,17,Fluo-N2DH-GOWT1/02/t016,16,72,626,41,42,Fluo-N2DH-GOWT1/02/t017,17,71,627,42,42,,,,,
CTC-AUDIT-02306,Fluo-N2DH-GOWT1,2,4,5,Fluo-N2DH-GOWT1/02/t004,4,451,289,42,43,Fluo-N2DH-GOWT1/02/t005,5,450,288,41,44,,,,,
CTC-AUDIT-02307,Fluo-N2DH-GOWT1,2,51,52,Fluo-N2DH-GOWT1/02/t051,51,506,305,41,41,Fluo-N2DH-GOWT1/02/t052,52,506,305,41,41,,,,,
CTC-AUDIT-02308,Fluo-N2DH-GOWT1,2,33,34,Fluo-N2DH-GOWT1/02/t033,33,119,460,43,37,Fluo-N2DH-GOWT1/02/t034,34,119,461,44,38,,,,,
CTC-AUDIT-02309,Fluo-N2DH-GOWT1,2,17,18,Fluo-N2DH-GOWT1/02/t017,17,599,671,40,39,Fluo-N2DH-GOWT1/02/t018,18,601,671,39,39,,,,,
CTC-AUDIT-02310,PhC-C2DH-U373,2,42,43,PhC-C2DH-U373/02/t042,42,535,147,9,10,PhC-C2DH-U373/02/t043,43,533,154,9,9,,,,,
CTC-AUDIT-02311,PhC-C2DH-U373,2,96,97,PhC-C2DH-U373/02/t096,96,454,443,3,3,PhC-C2DH-U373/02/t097,97,450,438,3,3,,,,,
CTC-AUDIT-02312,Fluo-N2DH-GOWT1,2,28,29,Fluo-N2DH-GOWT1/02/t028,28,122,459,41,38,Fluo-N2DH-GOWT1/02/t029,29,120,458,42,39,,,,,
CTC-AUDIT-02313,Fluo-N2DH-GOWT1,2,46,47,Fluo-N2DH-GOWT1/02/t046,46,430,241,33,33,Fluo-N2DH-GOWT1/02/t047,47,431,239,31,31,,,,,
CTC-AUDIT-02314,Fluo-N2DH-GOWT1,2,47,48,Fluo-N2DH-GOWT1/02/t047,47,213,377,36,38,Fluo-N2DH-GOWT1/02/t048,48,214,379,35,38,,,,,
CTC-AUDIT-02315,Fluo-N2DH-GOWT1,2,49,50,Fluo-N2DH-GOWT1/02/t049,49,129,457,39,42,Fluo-N2DH-GOWT1/02/t050,50,129,458,39,41,,,,,
CTC-AUDIT-02316,PhC-C2DH-U373,2,61,62,PhC-C2DH-U373/02/t061,61,61,294,9,9,PhC-C2DH-U373/02/t062,62,56,289,10,11,,,,,
CTC-AUDIT-02317,Fluo-N2DH-GOWT1,2,34,35,Fluo-N2DH-GOWT1/02/t034,34,204,642,44,43,Fluo-N2DH-GOWT1/02/t035,35,205,642,43,44,,,,,
CTC-AUDIT-02318,Fluo-N2DH-GOWT1,2,35,36,Fluo-N2DH-GOWT1/02/t035,35,576,176,43,45,Fluo-N2DH-GOWT1/02/t036,36,584,185,29,35,,,,,
CTC-AUDIT-02319,Fluo-N2DH-GOWT1,2,4,5,Fluo-N2DH-GOWT1/02/t004,4,402,725,31,32,Fluo-N2DH-GOWT1/02/t005,5,395,727,37,33,,,,,
CTC-AUDIT-02320,Fluo-N2DH-GOWT1,2,31,32,Fluo-N2DH-GOWT1/02/t031,31,390,618,45,45,Fluo-N2DH-GOWT1/02/t032,32,390,618,45,46,,,,,
CTC-AUDIT-02321,PhC-C2DH-U373,2,99,100,PhC-C2DH-U373/02/t099,99,600,176,9,9,PhC-C2DH-U373/02/t100,100,602,170,10,9,,,,,
CTC-AUDIT-02322,Fluo-N2DH-GOWT1,2,55,56,Fluo-N2DH-GOWT1/02/t055,55,127,458,41,41,Fluo-N2DH-GOWT1/02/t056,56,127,458,40,42,,,,,
CTC-AUDIT-02323,Fluo-N2DH-GOWT1,2,28,29,Fluo-N2DH-GOWT1/02/t028,28,390,617,45,45,Fluo-N2DH-GOWT1/02/t029,29,390,617,45,46,,,,,
CTC-AUDIT-02324,Fluo-N2DH-GOWT1,2,29,30,Fluo-N2DH-GOWT1/02/t029,29,390,617,45,46,Fluo-N2DH-GOWT1/02/t030,30,390,618,45,45,,,,,
CTC-AUDIT-02325,Fluo-N2DH-GOWT1,2,21,22,Fluo-N2DH-GOWT1/02/t021,21,394,617,47,47,Fluo-N2DH-GOWT1/02/t022,22,394,617,47,47,,,,,
CTC-AUDIT-02326,Fluo-N2DH-GOWT1,2,29,30,Fluo-N2DH-GOWT1/02/t029,29,218,370,42,37,Fluo-N2DH-GOWT1/02/t030,30,218,369,37,37,,,,,
CTC-AUDIT-02327,Fluo-N2DH-GOWT1,2,58,59,Fluo-N2DH-GOWT1/02/t058,58,498,319,39,39,Fluo-N2DH-GOWT1/02/t059,59,498,319,39,39,,,,,
CTC-AUDIT-02328,Fluo-N2DH-GOWT1,2,7,8,Fluo-N2DH-GOWT1/02/t007,7,124,469,38,38,Fluo-N2DH-GOWT1/02/t008,8,120,469,39,37,,,,,
CTC-AUDIT-02329,Fluo-N2DH-GOWT1,2,89,90,Fluo-N2DH-GOWT1/02/t089,89,453,719,34,31,Fluo-N2DH-GOWT1/02/t090,90,450,717,39,33,,,,,
CTC-AUDIT-02330,Fluo-N2DH-GOWT1,2,24,25,Fluo-N2DH-GOWT1/02/t024,24,197,644,44,44,Fluo-N2DH-GOWT1/02/t025,25,197,643,45,45,,,,,
CTC-AUDIT-02331,Fluo-N2DH-GOWT1,2,33,34,Fluo-N2DH-GOWT1/02/t033,33,464,288,38,47,Fluo-N2DH-GOWT1/02/t034,34,465,290,37,44,,,,,
CTC-AUDIT-02332,Fluo-N2DH-GOWT1,2,56,57,Fluo-N2DH-GOWT1/02/t056,56,701,540,35,36,Fluo-N2DH-GOWT1/02/t057,57,700,538,35,39,,,,,
CTC-AUDIT-02333,PhC-C2DH-U373,2,76,77,PhC-C2DH-U373/02/t076,76,482,453,3,3,PhC-C2DH-U373/02/t077,77,484,446,3,3,,,,,
CTC-AUDIT-02334,Fluo-N2DH-GOWT1,2,56,57,Fluo-N2DH-GOWT1/02/t056,56,425,726,36,31,Fluo-N2DH-GOWT1/02/t057,57,426,728,38,30,,,,,
CTC-AUDIT-02335,Fluo-N2DH-GOWT1,2,40,41,Fluo-N2DH-GOWT1/02/t040,40,585,202,30,16,Fluo-N2DH-GOWT1/02/t041,41,577,202,31,17,,,,,
CTC-AUDIT-02336,Fluo-N2DH-GOWT1,2,51,52,Fluo-N2DH-GOWT1/02/t051,51,129,457,39,43,Fluo-N2DH-GOWT1/02/t052,52,129,457,39,42,,,,,
CTC-AUDIT-02337,Fluo-N2DH-GOWT1,2,24,25,Fluo-N2DH-GOWT1/02/t024,24,613,669,39,39,Fluo-N2DH-GOWT1/02/t025,25,612,666,41,44,,,,,
CTC-AUDIT-02338,Fluo-N2DH-GOWT1,2,32,33,Fluo-N2DH-GOWT1/02/t032,32,390,618,45,46,Fluo-N2DH-GOWT1/02/t033,33,390,619,45,45,,,,,
CTC-AUDIT-02339,Fluo-N2DH-GOWT1,2,79,80,Fluo-N2DH-GOWT1/02/t079,79,441,719,34,31,Fluo-N2DH-GOWT1/02/t080,80,440,718,37,30,,,,,
CTC-AUDIT-02340,Fluo-N2DH-GOWT1,2,47,48,Fluo-N2DH-GOWT1/02/t047,47,667,686,39,39,Fluo-N2DH-GOWT1/02/t048,48,667,685,39,42,,,,,
CTC-AUDIT-02341,Fluo-N2DH-GOWT1,2,34,35,Fluo-N2DH-GOWT1/02/t034,34,658,537,37,39,Fluo-N2DH-GOWT1/02/t035,35,658,539,35,39,,,,,
CTC-AUDIT-02342,Fluo-N2DH-GOWT1,2,0,1,Fluo-N2DH-GOWT1/02/t000,0,612,551,46,45,Fluo-N2DH-GOWT1/02/t001,1,614,551,45,45,,,,,
CTC-AUDIT-02343,Fluo-N2DH-GOWT1,2,43,44,Fluo-N2DH-GOWT1/02/t043,43,494,300,39,42,Fluo-N2DH-GOWT1/02/t044,44,492,303,42,37,,,,,
CTC-AUDIT-02344,Fluo-N2DH-GOWT1,2,40,41,Fluo-N2DH-GOWT1/02/t040,40,404,174,37,37,Fluo-N2DH-GOWT1/02/t041,41,404,173,39,37,,,,,
CTC-AUDIT-02345,Fluo-N2DH-GOWT1,2,49,50,Fluo-N2DH-GOWT1/02/t049,49,63,100,31,31,Fluo-N2DH-GOWT1/02/t050,50,63,98,31,31,,,,,
CTC-AUDIT-02346,PhC-C2DH-U373,2,52,53,PhC-C2DH-U373/02/t052,52,178,184,11,11,PhC-C2DH-U373/02/t053,53,172,180,11,11,,,,,
CTC-AUDIT-02347,Fluo-N2DH-GOWT1,2,22,23,Fluo-N2DH-GOWT1/02/t022,22,197,644,44,43,Fluo-N2DH-GOWT1/02/t023,23,197,644,45,45,,,,,
CTC-AUDIT-02348,Fluo-N2DH-GOWT1,2,78,79,Fluo-N2DH-GOWT1/02/t078,78,165,18,29,29,Fluo-N2DH-GOWT1/02/t079,79,164,19,29,29,,,,,
CTC-AUDIT-02349,PhC-C2DH-U373,2,11,12,PhC-C2DH-U373/02/t011,11,556,97,13,9,PhC-C2DH-U373/02/t012,12,549,96,9,9,,,,,
CTC-AUDIT-02350,Fluo-N2DH-GOWT1,2,63,64,Fluo-N2DH-GOWT1/02/t063,63,182,53,29,29,Fluo-N2DH-GOWT1/02/t064,64,184,53,29,29,,,,,
CTC-AUDIT-02351,PhC-C2DH-U373,2,33,34,PhC-C2DH-U373/02/t033,33,556,457,5,5,PhC-C2DH-U373/02/t034,34,548,458,5,5,,,,,
CTC-AUDIT-02352,Fluo-N2DH-GOWT1,2,42,43,Fluo-N2DH-GOWT1/02/t042,42,431,240,31,31,Fluo-N2DH-GOWT1/02/t043,43,432,241,33,33,,,,,
CTC-AUDIT-02353,Fluo-N2DH-GOWT1,2,62,63,Fluo-N2DH-GOWT1/02/t062,62,429,724,37,30,Fluo-N2DH-GOWT1/02/t063,63,425,722,42,31,,,,,
CTC-AUDIT-02354,Fluo-N2DH-GOWT1,2,85,86,Fluo-N2DH-GOWT1/02/t085,85,450,720,32,29,Fluo-N2DH-GOWT1/02/t086,86,451,718,33,32,,,,,
CTC-AUDIT-02355,Fluo-N2DH-GOWT1,2,53,54,Fluo-N2DH-GOWT1/02/t053,53,63,104,31,31,Fluo-N2DH-GOWT1/02/t054,54,63,102,31,31,,,,,
CTC-AUDIT-02356,Fluo-N2DH-GOWT1,2,32,33,Fluo-N2DH-GOWT1/02/t032,32,662,542,36,40,Fluo-N2DH-GOWT1/02/t033,33,661,541,35,38,,,,,
CTC-AUDIT-02357,Fluo-N2DH-GOWT1,2,81,82,Fluo-N2DH-GOWT1/02/t081,81,440,719,35,29,Fluo-N2DH-GOWT1/02/t082,82,439,719,38,31,,,,,
CTC-AUDIT-02358,Fluo-N2DH-GOWT1,2,62,63,Fluo-N2DH-GOWT1/02/t062,62,50,102,31,31,Fluo-N2DH-GOWT1/02/t063,63,51,103,31,31,,,,,
CTC-AUDIT-02359,Fluo-N2DH-GOWT1,2,42,43,Fluo-N2DH-GOWT1/02/t042,42,403,172,41,39,Fluo-N2DH-GOWT1/02/t043,43,403,173,39,39,,,,,
CTC-AUDIT-02360,Fluo-N2DH-GOWT1,2,51,52,Fluo-N2DH-GOWT1/02/t051,51,578,255,20,24,Fluo-N2DH-GOWT1/02/t052,52,572,244,29,36,,,,,
CTC-AUDIT-02361,Fluo-N2DH-GOWT1,2,77,78,Fluo-N2DH-GOWT1/02/t077,77,85,93,31,31,Fluo-N2DH-GOWT1/02/t078,78,85,92,31,31,,,,,
CTC-AUDIT-02362,PhC-C2DH-U373,2,55,56,PhC-C2DH-U373/02/t055,55,633,284,5,5,PhC-C2DH-U373/02/t056,56,639,289,3,3,,,,,
CTC-AUDIT-02363,Fluo-N2DH-GOWT1,2,0,1,Fluo-N2DH-GOWT1/02/t000,0,788,773,55,57,Fluo-N2DH-GOWT1/02/t001,1,788,775,55,55,,,,,
CTC-AUDIT-02364,Fluo-N2DH-GOWT1,2,50,51,Fluo-N2DH-GOWT1/02/t050,50,433,239,32,36,Fluo-N2DH-GOWT1/02/t051,51,434,241,34,34,,,,,
CTC-AUDIT-02365,Fluo-N2DH-GOWT1,2,26,27,Fluo-N2DH-GOWT1/02/t026,26,124,456,40,38,Fluo-N2DH-GOWT1/02/t027,27,122,458,41,38,,,,,
CTC-AUDIT-02366,Fluo-N2DH-GOWT1,2,45,46,Fluo-N2DH-GOWT1/02/t045,45,402,170,41,41,Fluo-N2DH-GOWT1/02/t046,46,401,169,43,43,,,,,
CTC-AUDIT-02367,Fluo-N2DH-GOWT1,2,81,82,Fluo-N2DH-GOWT1/02/t081,81,524,338,39,39,Fluo-N2DH-GOWT1/02/t082,82,524,338,39,39,,,,,
CTC-AUDIT-02368,Fluo-N2DH-GOWT1,2,54,55,Fluo-N2DH-GOWT1/02/t054,54,219,195,27,27,Fluo-N2DH-GOWT1/02/t055,55,221,193,29,29,,,,,
CTC-AUDIT-02369,Fluo-N2DH-GOWT1,2,41,42,Fluo-N2DH-GOWT1/02/t041,41,658,689,39,39,Fluo-N2DH-GOWT1/02/t042,42,658,686,39,43,,,,,
CTC-AUDIT-02370,Fluo-N2DH-GOWT1,2,44,45,Fluo-N2DH-GOWT1/02/t044,44,127,459,41,40,Fluo-N2DH-GOWT1/02/t045,45,126,458,41,41,,,,,
CTC-AUDIT-02371,Fluo-N2DH-GOWT1,2,55,56,Fluo-N2DH-GOWT1/02/t055,55,56,100,31,31,Fluo-N2DH-GOWT1/02/t056,56,56,102,31,31,,,,,
CTC-AUDIT-02372,PhC-C2DH-U373,2,40,41,PhC-C2DH-U373/02/t040,40,530,453,5,7,PhC-C2DH-U373/02/t041,41,532,446,5,5,,,,,
CTC-AUDIT-02373,Fluo-N2DH-GOWT1,2,57,58,Fluo-N2DH-GOWT1/02/t057,57,56,235,24,28,Fluo-N2DH-GOWT1/02/t058,58,54,234,22,31,,,,,
CTC-AUDIT-02374,PhC-C2DH-U373,2,16,17,PhC-C2DH-U373/02/t016,16,606,444,11,11,PhC-C2DH-U373/02/t017,17,597,445,11,11,,,,,
CTC-AUDIT-02375,Fluo-N2DH-GOWT1,2,62,63,Fluo-N2DH-GOWT1/02/t062,62,40,230,30,35,Fluo-N2DH-GOWT1/02/t063,63,40,228,29,38,,,,,
CTC-AUDIT-02376,PhC-C2DH-U373,2,5,6,PhC-C2DH-U373/02/t005,5,574,101,12,11,PhC-C2DH-U373/02/t006,6,566,98,11,9,,,,,
CTC-AUDIT-02377,Fluo-N2DH-GOWT1,2,59,60,Fluo-N2DH-GOWT1/02/t059,59,708,537,35,38,Fluo-N2DH-GOWT1/02/t060,60,708,537,37,40,,,,,
CTC-AUDIT-02378,PhC-C2DH-U373,2,40,41,PhC-C2DH-U373/02/t040,40,78,460,7,7,PhC-C2DH-U373/02/t041,41,72,461,5,5,,,,,
CTC-AUDIT-02379,Fluo-N2DH-GOWT1,2,48,49,Fluo-N2DH-GOWT1/02/t048,48,129,456,40,41,Fluo-N2DH-GOWT1/02/t049,49,129,457,39,42,,,,,
CTC-AUDIT-02380,PhC-C2DH-U373,2,106,107,PhC-C2DH-U373/02/t106,106,640,317,3,3,PhC-C2DH-U373/02/t107,107,634,318,3,3,,,,,
CTC-AUDIT-02381,Fluo-N2DH-GOWT1,2,25,26,Fluo-N2DH-GOWT1/02/t025,25,197,643,45,45,Fluo-N2DH-GOWT1/02/t026,26,196,644,48,46,,,,,
CTC-AUDIT-02382,Fluo-N2DH-GOWT1,2,44,45,Fluo-N2DH-GOWT1/02/t044,44,210,101,33,38,Fluo-N2DH-GOWT1/02/t045,45,210,102,31,36,,,,,
CTC-AUDIT-02383,Fluo-N2DH-GOWT1,2,77,78,Fluo-N2DH-GOWT1/02/t077,77,451,244,32,37,Fluo-N2DH-GOWT1/02/t078,78,451,242,33,40,,,,,
CTC-AUDIT-02384,Fluo-N2DH-GOWT1,2,85,86,Fluo-N2DH-GOWT1/02/t085,85,778,607,31,38,Fluo-N2DH-GOWT1/02/t086,86,778,610,33,32,,,,,
CTC-AUDIT-02385,Fluo-N2DH-GOWT1,2,44,45,Fluo-N2DH-GOWT1/02/t044,44,660,689,39,39,Fluo-N2DH-GOWT1/02/t045,45,661,688,40,40,,,,,
CTC-AUDIT-02386,Fluo-N2DH-GOWT1,2,26,27,Fluo-N2DH-GOWT1/02/t026,26,222,133,16,24,Fluo-N2DH-GOWT1/02/t027,27,225,125,13,25,,,,,
CTC-AUDIT-02387,Fluo-N2DH-GOWT1,2,49,50,Fluo-N2DH-GOWT1/02/t049,49,317,262,39,39,Fluo-N2DH-GOWT1/02/t050,50,315,261,42,41,,,,,
CTC-AUDIT-02388,Fluo-N2DH-GOWT1,2,22,23,Fluo-N2DH-GOWT1/02/t022,22,513,635,28,27,Fluo-N2DH-GOWT1/02/t023,23,512,631,35,35,,,,,
CTC-AUDIT-02389,Fluo-N2DH-GOWT1,2,53,54,Fluo-N2DH-GOWT1/02/t053,53,129,458,39,41,Fluo-N2DH-GOWT1/02/t054,54,129,460,39,41,,,,,
CTC-AUDIT-02390,PhC-C2DH-U373,2,113,114,PhC-C2DH-U373/02/t113,113,185,184,9,9,PhC-C2DH-U373/02/t114,114,192,182,9,9,,,,,
CTC-AUDIT-02391,Fluo-N2DH-GOWT1,2,82,83,Fluo-N2DH-GOWT1/02/t082,82,198,380,43,43,Fluo-N2DH-GOWT1/02/t083,83,198,380,43,43,,,,,
CTC-AUDIT-02392,PhC-C2DH-U373,2,98,99,PhC-C2DH-U373/02/t098,98,449,438,3,3,PhC-C2DH-U373/02/t099,99,442,438,3,3,,,,,
CTC-AUDIT-02393,PhC-C2DH-U373,2,87,88,PhC-C2DH-U373/02/t087,87,635,265,3,3,PhC-C2DH-U373/02/t088,88,639,276,3,3,,,,,
CTC-AUDIT-02394,Fluo-N2DH-GOWT1,2,70,71,Fluo-N2DH-GOWT1/02/t070,70,177,41,29,29,Fluo-N2DH-GOWT1/02/t071,71,176,39,29,29,,,,,
CTC-AUDIT-02395,Fluo-N2DH-GOWT1,2,59,60,Fluo-N2DH-GOWT1/02/t059,59,121,460,44,39,Fluo-N2DH-GOWT1/02/t060,60,121,460,43,39,,,,,
CTC-AUDIT-02396,Fluo-N2DH-GOWT1,2,65,66,Fluo-N2DH-GOWT1/02/t065,65,462,241,34,40,Fluo-N2DH-GOWT1/02/t066,66,460,241,38,41,,,,,
CTC-AUDIT-02397,Fluo-N2DH-GOWT1,2,61,62,Fluo-N2DH-GOWT1/02/t061,61,67,331,38,37,Fluo-N2DH-GOWT1/02/t062,62,67,331,38,37,,,,,
CTC-AUDIT-02398,PhC-C2DH-U373,2,112,113,PhC-C2DH-U373/02/t112,112,603,179,10,9,PhC-C2DH-U373/02/t113,113,608,182,9,10,,,,,
CTC-AUDIT-02399,Fluo-N2DH-GOWT1,2,75,76,Fluo-N2DH-GOWT1/02/t075,75,439,721,35,31,Fluo-N2DH-GOWT1/02/t076,76,440,721,38,32,,,,,
CTC-AUDIT-02400,PhC-C2DH-U373,2,21,22,PhC-C2DH-U373/02/t021,21,62,241,9,9,PhC-C2DH-U373/02/t022,22,71,240,9,9,,,,,
CTC-AUDIT-02401,Fluo-N2DH-GOWT1,2,63,64,Fluo-N2DH-GOWT1/02/t063,63,495,334,41,41,Fluo-N2DH-GOWT1/02/t064,64,495,335,41,41,,,,,
CTC-AUDIT-02402,PhC-C2DH-U373,2,28,29,PhC-C2DH-U373/02/t028,28,112,431,7,10,PhC-C2DH-U373/02/t029,29,110,440,9,10,,,,,
CTC-AUDIT-02403,Fluo-N2DH-GOWT1,2,43,44,Fluo-N2DH-GOWT1/02/t043,43,403,173,39,39,Fluo-N2DH-GOWT1/02/t044,44,405,172,39,39,,,,,
CTC-AUDIT-02404,Fluo-N2DH-GOWT1,2,83,84,Fluo-N2DH-GOWT1/02/t083,83,162,21,29,29,Fluo-N2DH-GOWT1/02/t084,84,160,22,30,29,,,,,
CTC-AUDIT-02405,Fluo-N2DH-GOWT1,2,74,75,Fluo-N2DH-GOWT1/02/t074,74,904,343,40,39,Fluo-N2DH-GOWT1/02/t075,75,905,343,38,39,,,,,
CTC-AUDIT-02406,Fluo-N2DH-GOWT1,2,67,68,Fluo-N2DH-GOWT1/02/t067,67,456,241,35,36,Fluo-N2DH-GOWT1/02/t068,68,458,241,34,37,,,,,
CTC-AUDIT-02407,Fluo-N2DH-GOWT1,2,45,46,Fluo-N2DH-GOWT1/02/t045,45,200,647,46,47,Fluo-N2DH-GOWT1/02/t046,46,203,648,42,45,,,,,
CTC-AUDIT-02408,Fluo-N2DH-GOWT1,2,45,46,Fluo-N2DH-GOWT1/02/t045,45,676,545,35,35,Fluo-N2DH-GOWT1/02/t046,46,676,540,35,38,,,,,
CTC-AUDIT-02409,Fluo-N2DH-GOWT1,2,56,57,Fluo-N2DH-GOWT1/02/t056,56,57,230,26,33,Fluo-N2DH-GOWT1/02/t057,57,56,235,24,28,,,,,
CTC-AUDIT-02410,Fluo-N2DH-GOWT1,2,57,58,Fluo-N2DH-GOWT1/02/t057,57,665,692,39,43,Fluo-N2DH-GOWT1/02/t058,58,664,692,40,43,,,,,
CTC-AUDIT-02411,Fluo-N2DH-GOWT1,2,61,62,Fluo-N2DH-GOWT1/02/t061,61,185,54,29,29,Fluo-N2DH-GOWT1/02/t062,62,182,54,29,29,,,,,
CTC-AUDIT-02412,Fluo-N2DH-GOWT1,2,16,17,Fluo-N2DH-GOWT1/02/t016,16,212,349,37,37,Fluo-N2DH-GOWT1/02/t017,17,217,350,37,37,,,,,
CTC-AUDIT-02413,Fluo-N2DH-GOWT1,2,81,82,Fluo-N2DH-GOWT1/02/t081,81,162,19,29,29,Fluo-N2DH-GOWT1/02/t082,82,160,20,29,29,,,,,
CTC-AUDIT-02414,Fluo-N2DH-GOWT1,2,54,55,Fluo-N2DH-GOWT1/02/t054,54,129,460,39,41,Fluo-N2DH-GOWT1/02/t055,55,127,458,41,41,,,,,
CTC-AUDIT-02415,Fluo-N2DH-GOWT1,2,90,91,Fluo-N2DH-GOWT1/02/t090,90,764,629,33,34,Fluo-N2DH-GOWT1/02/t091,91,767,632,31,31,,,,,
CTC-AUDIT-02416,Fluo-N2DH-GOWT1,2,78,79,Fluo-N2DH-GOWT1/02/t078,78,411,383,26,28,Fluo-N2DH-GOWT1/02/t079,79,424,390,14,8,,,,,
CTC-AUDIT-02417,Fluo-N2DH-GOWT1,2,82,83,Fluo-N2DH-GOWT1/02/t082,82,160,20,29,29,Fluo-N2DH-GOWT1/02/t083,83,162,21,29,29,,,,,
CTC-AUDIT-02418,PhC-C2DH-U373,2,12,13,PhC-C2DH-U373/02/t012,12,52,262,9,9,PhC-C2DH-U373/02/t013,13,56,253,9,9,,,,,
CTC-AUDIT-02419,Fluo-N2DH-GOWT1,2,77,78,Fluo-N2DH-GOWT1/02/t077,77,194,377,47,43,Fluo-N2DH-GOWT1/02/t078,78,195,378,45,42,,,,,
CTC-AUDIT-02420,Fluo-N2DH-GOWT1,2,82,83,Fluo-N2DH-GOWT1/02/t082,82,439,719,38,31,Fluo-N2DH-GOWT1/02/t083,83,436,720,39,30,,,,,
CTC-AUDIT-02421,Fluo-N2DH-GOWT1,2,57,58,Fluo-N2DH-GOWT1/02/t057,57,527,162,40,49,Fluo-N2DH-GOWT1/02/t058,58,526,159,42,52,,,,,
CTC-AUDIT-02422,Fluo-N2DH-GOWT1,2,84,85,Fluo-N2DH-GOWT1/02/t084,84,528,336,41,41,Fluo-N2DH-GOWT1/02/t085,85,529,337,39,39,,,,,
CTC-AUDIT-02423,Fluo-N2DH-GOWT1,2,87,88,Fluo-N2DH-GOWT1/02/t087,87,761,621,33,34,Fluo-N2DH-GOWT1/02/t088,88,763,620,33,34,,,,,
CTC-AUDIT-02424,Fluo-N2DH-GOWT1,2,59,60,Fluo-N2DH-GOWT1/02/t059,59,45,231,28,35,Fluo-N2DH-GOWT1/02/t060,60,47,229,29,39,,,,,
CTC-AUDIT-02425,Fluo-N2DH-GOWT1,2,68,69,Fluo-N2DH-GOWT1/02/t068,68,174,45,29,29,Fluo-N2DH-GOWT1/02/t069,69,174,42,29,29,,,,,
