K,policy,chemical_system,n_candidates,fraction_of_policy,n_t1_false,n_stable_to_unstable,evidence_scope
500,raw_topK,F-Li-Tb,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Li-Ti,1,0.0008396305625524769,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Li-Tm-Yb,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Li-Y,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Li-Zn,1,0.0008396305625524769,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Li-Zr,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Lu,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Lu-Mg,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Lu-Na,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Lu-Pa,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Lu-Rb,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Lu-Zn,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Mg,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Mg-Ni,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Mg-Pa,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Mg-Sr,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Mg-Tm,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Mg-Y,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Mg-Zn,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Mn-Rb,1,0.0008396305625524769,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-N-Pa,1,0.0008396305625524769,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-N-Pu,1,0.0008396305625524769,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Na-Nd-Sr,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Na-Ni,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Na-Pa,1,0.0008396305625524769,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Na-Pr-Sr,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Na-Rh,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Na-Sc,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Na-Sc-Sr,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Na-Sm,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Na-Sm-Sr,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Na-Sr-Tb,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Na-Sr-Tm,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Na-Sr-Y,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Na-Ti,1,0.0008396305625524769,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Na-Tm-Yb,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Na-Zn,1,0.0008396305625524769,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Na-Zr,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Nb-Pa,1,0.0008396305625524769,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Nd-Pa,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Nd-Rb,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Ni,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Ni-Pa,1,0.0008396305625524769,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Ni-Rb,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Ni-Sr,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Ni-Tm,1,0.0008396305625524769,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Ni-Zn,1,0.0008396305625524769,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Np-Pa,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Np-V,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-O-Pa,1,0.0008396305625524769,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Os-Rb,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-P-Rb,1,0.0008396305625524769,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Pa-Pb,1,0.0008396305625524769,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Pa-Pr,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Pa-Pt,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Pa-Pu,1,0.0008396305625524769,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Pa-Rh,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Pa-Ru,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Pa-Sc,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Pa-Si,1,0.0008396305625524769,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Pa-Sm,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Pa-Sr,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Pa-Tb,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Pa-Th,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Pa-Tm,1,0.0008396305625524769,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Pa-U,1,0.0008396305625524769,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Pa-V,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Pa-Y,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Pa-Yb,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Pa-Zn,1,0.0008396305625524769,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Pa-Zr,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Pb-Sr,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Pd,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Pd-Rb,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Pr,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Pr-Rb,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Pu-Rb,1,0.0008396305625524769,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Rb-Sm,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Rb-Ti,1,0.0008396305625524769,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Rb-Y,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Sc,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Sc-Sr,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Sc-Yb,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Sr-Tm,1,0.0008396305625524769,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Sr-Yb,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Sr-Zn,1,0.0008396305625524769,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Tl-Tm,1,0.0008396305625524769,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Tl-Zn,1,0.0008396305625524769,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
500,raw_topK,F-Tm,1,0.0008396305625524769,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
