chemical_system,entry_id,formula,energy,energy_per_atom,thermo_type,database_version
Gd-I-Se,mp-542605-GGA,Se,-111.68586991,-3.4901834346875,GGA_GGA+U,2025.09.25
Gd-I-Se,mp-510404-GGA,GdSe,-21.73964027,-10.869820135,GGA_GGA+U,2025.09.25
Gd-I-Se,mp-12771-GGA,Se,-5.96358155,-2.981790775,GGA_GGA+U,2025.09.25
Gd-I-Se,mp-570087-GGA,Gd,-42.16745012,-14.055816706666668,GGA_GGA+U,2025.09.25
Gd-I-Se,mp-7755-GGA,Se,-3.31467609,-3.31467609,GGA_GGA+U,2025.09.25
Gd-I-Se,mp-1184423-GGA,Gd3I,-44.52169441,-11.1304236025,GGA_GGA+U,2025.09.25
Gd-I-Se,mp-23153-GGA,I,-6.09605046,-1.524012615,GGA_GGA+U,2025.09.25
Gd-I-Se,mp-684663-GGA,I,-1.07834603,-1.07834603,GGA_GGA+U,2025.09.25
Gd-I-Se,mp-614502-GGA,Gd,-14.02774154,-14.02774154,GGA_GGA+U,2025.09.25
Gd-I-Se,mp-119-GGA,Se,-2.90028467,-2.90028467,GGA_GGA+U,2025.09.25
Gd-I-Se,mp-601148-GGA,I,-1.40463241,-1.40463241,GGA_GGA+U,2025.09.25
Gd-I-Se,mp-639751-GGA,I,-1.47336635,-1.47336635,GGA_GGA+U,2025.09.25
Gd-I-Se,mp-1009757-GGA,Se,-6.63130265,-3.315651325,GGA_GGA+U,2025.09.25
Gd-I-Se,mp-570481-GGA,Se,-223.73833457,-3.49591147765625,GGA_GGA+U,2025.09.25
Gd-I-Se,mp-147-GGA,Se,-20.80085513,-3.466809188333333,GGA_GGA+U,2025.09.25
Gd-I-Se,mp-542461-GGA,Se,-111.66501356,-3.48953167375,GGA_GGA+U,2025.09.25
Gd-I-Se,mp-1247808-GGA,Se,-13.3590354,-3.33975885,GGA_GGA+U,2025.09.25
Gd-I-Se,mp-14-GGA,Se,-10.46643352,-3.4888111733333336,GGA_GGA+U,2025.09.25
Gd-I-Se,mp-155-GGA,Gd,-28.15224448,-14.07612224,GGA_GGA+U,2025.09.25
Gd-I-Se,mp-19981-GGA,Gd,-56.18364039,-14.0459100975,GGA_GGA+U,2025.09.25
Gd-I-Se,mp-1018707-GGA,GdSe2,-53.6163304,-8.936055066666666,GGA_GGA+U,2025.09.25
Gd-I-Si,mp-1184530-GGA,Gd3Si,-97.41282098,-12.1766026225,GGA_GGA+U,2025.09.25
Gd-I-Si,mp-635441-GGA,SiI4,-119.38955855,-2.98473896375,GGA_GGA+U,2025.09.25
Gd-I-Si,mp-11421-GGA,Gd,-13.98852267,-13.98852267,GGA_GGA+U,2025.09.25
Gd-I-Si,mp-1180981-GGA,I,-1.40693406,-1.40693406,GGA_GGA+U,2025.09.25
Gd-I-Si,mp-1244933-GGA,Si,-507.60265714,-5.0760265714,GGA_GGA+U,2025.09.25
Gd-I-Si,mp-1120447-GGA,Si,-40.4224669,-5.0528083625,GGA_GGA+U,2025.09.25
Gd-I-Si,mp-988210-GGA,Si,-27.72556029,-3.46569503625,GGA_GGA+U,2025.09.25
Gd-I-Si,mp-999200-GGA,Si,-21.28886658,-5.322216645,GGA_GGA+U,2025.09.25
Gd-I-Si,mp-1203790-GGA,Si,-364.95975866,-5.367055274411764,GGA_GGA+U,2025.09.25
Gd-I-Si,mp-20125-GGA,GdSi2,-26.49033332,-8.830111106666667,GGA_GGA+U,2025.09.25
Gd-I-Si,mp-1196961-GGA,Si,-213.77103704,-5.344275926,GGA_GGA+U,2025.09.25
Gd-I-Si,mp-27-GGA,Si,-4.89375202,-4.89375202,GGA_GGA+U,2025.09.25
Gd-I-Si,mp-1245242-GGA,Si,-510.84078139,-5.1084078139,GGA_GGA+U,2025.09.25
Gd-I-Si,mp-1079297-GGA,Si,-42.80716867,-5.35089608375,GGA_GGA+U,2025.09.25
Gd-I-Si,mp-168-GGA,Si,-42.12238009,-5.26529751125,GGA_GGA+U,2025.09.25
Gd-I-Si,mp-2351841-GGA,Si,-19.90593659,-4.9764841475,GGA_GGA+U,2025.09.25
Gd-I-Si,mp-1268191-GGA,Si,-30.39164133,-5.065273555,GGA_GGA+U,2025.09.25
Gd-I-Si,mp-1014212-GGA,Si,-4.89982253,-4.89982253,GGA_GGA+U,2025.09.25
Gd-I-Si,mp-1224874-GGA,Gd2Si3,-46.50147886,-9.300295772,GGA_GGA+U,2025.09.25
Gd-I-Si,mp-676011-GGA,Si,-39.82626166,-4.9782827075,GGA_GGA+U,2025.09.25
Gd-I-Si,mp-1199894-GGA,Si,-434.30838375,-5.296443704268293,GGA_GGA+U,2025.09.25
Gd-I-Si,mp-21192-GGA,GdSi2,-53.12128894,-8.853548156666667,GGA_GGA+U,2025.09.25
Gd-I-Si,mp-1199486-GGA,Gd5Si4,-393.61231823,-10.933675506388887,GGA_GGA+U,2025.09.25
Gd-I-Si,mp-1078195-GGA,SiI3,-25.24867249,-3.15608406125,GGA_GGA+U,2025.09.25
Gd-I-Si,mp-570087-GGA,Gd,-42.16745012,-14.055816706666668,GGA_GGA+U,2025.09.25
Gd-I-Si,mp-1184423-GGA,Gd3I,-44.52169441,-11.1304236025,GGA_GGA+U,2025.09.25
Gd-I-Si,mp-644693-GGA,Si,-40.08159,-5.01019875,GGA_GGA+U,2025.09.25
Gd-I-Si,mp-34-GGA,Si,-5.1200173,-5.1200173,GGA_GGA+U,2025.09.25
Gd-I-Si,mp-10649-GGA,Si,-9.82473647,-4.912368235,GGA_GGA+U,2025.09.25
Gd-I-Si,mp-23153-GGA,I,-6.09605046,-1.524012615,GGA_GGA+U,2025.09.25
Gd-I-Si,mp-109-GGA,Si,-20.51879453,-5.1296986325,GGA_GGA+U,2025.09.25
Gd-I-Si,mp-684663-GGA,I,-1.07834603,-1.07834603,GGA_GGA+U,2025.09.25
Gd-I-Si,mp-1201492-GGA,Si,-1230.56625322,-5.304164884568965,GGA_GGA+U,2025.09.25
Gd-I-Si,mp-614502-GGA,Gd,-14.02774154,-14.02774154,GGA_GGA+U,2025.09.25
Gd-I-Si,mp-601371-GGA,GdSi,-84.16954319999999,-10.5211929,GGA_GGA+U,2025.09.25
Gd-I-Si,mp-601148-GGA,I,-1.40463241,-1.40463241,GGA_GGA+U,2025.09.25
Gd-I-Si,mp-1095269-GGA,Si,-63.94916583,-5.3290971525,GGA_GGA+U,2025.09.25
Gd-I-Si,mp-1072544-GGA,Si,-31.21751653,-5.2029194216666665,GGA_GGA+U,2025.09.25
Gd-I-Si,mp-639751-GGA,I,-1.47336635,-1.47336635,GGA_GGA+U,2025.09.25
Gd-I-Si,mp-1202745-GGA,Si,-306.3025404,-5.281078282758621,GGA_GGA+U,2025.09.25
Gd-I-Si,mp-971662-GGA,Si,-246.62492791,-5.3614114763043474,GGA_GGA+U,2025.09.25
Gd-I-Si,mp-29109-GGA,SiI3,-100.98061268,-3.15564414625,GGA_GGA+U,2025.09.25
Gd-I-Si,mp-1094057-GGA,Si,-14.7227049,-4.9075683,GGA_GGA+U,2025.09.25
Gd-I-Si,mp-541053-GGA,SiI2,-202.9405892,-3.382343153333333,GGA_GGA+U,2025.09.25
Gd-I-Si,mp-1120747-GGA,Si,-29.82945416,-4.9715756933333335,GGA_GGA+U,2025.09.25
Gd-I-Si,mp-1403870-GGA,Si,-33.39652816,-4.17456602,GGA_GGA+U,2025.09.25
Gd-I-Si,mp-1244990-GGA,Si,-505.90439623,-5.0590439623,GGA_GGA+U,2025.09.25
Gd-I-Si,mp-1204627-GGA,Si,-245.17219085,-5.329830235869565,GGA_GGA+U,2025.09.25
Gd-I-Si,mp-1001113-GGA,Si,-19.74196027,-4.9354900675,GGA_GGA+U,2025.09.25
Gd-I-Si,mp-165-GGA,Si,-21.64759112,-5.41189778,GGA_GGA+U,2025.09.25
Gd-I-Si,mp-92-GGA,Si,-10.27315646,-5.13657823,GGA_GGA+U,2025.09.25
Gd-I-Si,mp-1200830-GGA,Si,-217.94220064,-5.315663430243903,GGA_GGA+U,2025.09.25
Gd-I-Si,mp-16220-GGA,Si,-172.91942929,-5.085865567352942,GGA_GGA+U,2025.09.25
Gd-I-Si,mp-1079649-GGA,Si,-39.97924997,-4.99740624625,GGA_GGA+U,2025.09.25
Gd-I-Si,mp-149-GGA,Si,-10.85063606,-5.42531803,GGA_GGA+U,2025.09.25
Gd-I-Si,mp-155-GGA,Gd,-28.15224448,-14.07612224,GGA_GGA+U,2025.09.25
Gd-I-Si,mp-1245041-GGA,Si,-511.50036291,-5.115003629099999,GGA_GGA+U,2025.09.25
Gd-I-Si,mp-1244971-GGA,Si,-510.85665124,-5.1085665124,GGA_GGA+U,2025.09.25
Gd-I-Si,mp-971661-GGA,Si,-122.90457683,-5.343677253478261,GGA_GGA+U,2025.09.25
Gd-I-Si,mp-19981-GGA,Gd,-56.18364039,-14.0459100975,GGA_GGA+U,2025.09.25
Gd-I-Si,mp-571520-GGA,Si,-42.11719544,-5.26464943,GGA_GGA+U,2025.09.25
Gd-I-Si,mp-1056579-GGA,Si,-4.9412459,-4.9412459,GGA_GGA+U,2025.09.25
Gd-I-Si,mp-1204046-GGA,Si,-556.12185185,-5.2464325646226415,GGA_GGA+U,2025.09.25
Gd-I-Sn,mp-11421-GGA,Gd,-13.98852267,-13.98852267,GGA_GGA+U,2025.09.25
Gd-I-Sn,mp-1180981-GGA,I,-1.40693406,-1.40693406,GGA_GGA+U,2025.09.25
Gd-I-Sn,mp-949028-GGA,Sn,-183.07770237,-3.979950051521739,GGA_GGA+U,2025.09.25
Gd-I-Sn,mp-23182-GGA,SnI4,-107.93906914,-2.6984767285,GGA_GGA+U,2025.09.25
Gd-I-Sn,mp-1179414-GGA,Sn,-31.3046811,-3.9130851375,GGA_GGA+U,2025.09.25
Gd-I-Sn,mp-1067833-GGA,SnI3,-10.73428727,-2.6835718175000003,GGA_GGA+U,2025.09.25
Gd-I-Sn,mp-1071567-GGA,GdSn2,-47.81687413,-7.969479021666667,GGA_GGA+U,2025.09.25
Gd-I-Sn,mp-117-GGA,Sn,-8.01914371,-4.009571855,GGA_GGA+U,2025.09.25
Gd-I-Sn,mp-978846-GGA,SnI2,-18.54690757,-3.091151261666667,GGA_GGA+U,2025.09.25
Gd-I-Sn,mp-570087-GGA,Gd,-42.16745012,-14.055816706666668,GGA_GGA+U,2025.09.25
Gd-I-Sn,mp-1184423-GGA,Gd3I,-44.52169441,-11.1304236025,GGA_GGA+U,2025.09.25
Gd-I-Sn,mp-27194-GGA,SnI2,-27.87553957,-3.0972821744444445,GGA_GGA+U,2025.09.25
Gd-I-Sn,mp-1022725-GGA,Sn,-3.95531502,-3.95531502,GGA_GGA+U,2025.09.25
Gd-I-Sn,mp-23153-GGA,I,-6.09605046,-1.524012615,GGA_GGA+U,2025.09.25
Gd-I-Sn,mp-684663-GGA,I,-1.07834603,-1.07834603,GGA_GGA+U,2025.09.25
Gd-I-Sn,mp-614502-GGA,Gd,-14.02774154,-14.02774154,GGA_GGA+U,2025.09.25
Gd-I-Sn,mp-601148-GGA,I,-1.40463241,-1.40463241,GGA_GGA+U,2025.09.25
Gd-I-Sn,mp-84-GGA,Sn,-7.9481205,-3.97406025,GGA_GGA+U,2025.09.25
Gd-I-Sn,mp-639751-GGA,I,-1.47336635,-1.47336635,GGA_GGA+U,2025.09.25
Gd-I-Sn,mp-623511-GGA,Sn,-3.94816485,-3.94816485,GGA_GGA+U,2025.09.25
Gd-I-Sn,mp-7162-GGA,Sn,-3.9353751,-3.9353751,GGA_GGA+U,2025.09.25
Gd-I-Sn,mp-1056308-GGA,Sn,-3.94360375,-3.94360375,GGA_GGA+U,2025.09.25
Gd-I-Sn,mp-1095094-GGA,SnI3,-21.63182043,-2.70397755375,GGA_GGA+U,2025.09.25
Gd-I-Sn,mp-623460-GGA,GdSn3,-54.70007124,-6.837508905,GGA_GGA+U,2025.09.25
Gd-I-Sn,mp-19919-GGA,GdSn3,-27.95722232,-6.98930558,GGA_GGA+U,2025.09.25
Gd-I-Sn,mp-55-GGA,Sn,-3.94648406,-3.94648406,GGA_GGA+U,2025.09.25
Gd-I-Sn,mp-155-GGA,Gd,-28.15224448,-14.07612224,GGA_GGA+U,2025.09.25
Gd-I-Sn,mp-571436-GGA,SnI4,-13.39563272,-2.679126544,GGA_GGA+U,2025.09.25
Gd-I-Sn,mp-19981-GGA,Gd,-56.18364039,-14.0459100975,GGA_GGA+U,2025.09.25
Gd-I-Sr,mp-11421-GGA,Gd,-13.98852267,-13.98852267,GGA_GGA+U,2025.09.25
Gd-I-Sr,mp-1187239-GGA,SrGd3,-43.23650275,-10.8091256875,GGA_GGA+U,2025.09.25
Gd-I-Sr,mp-1180981-GGA,I,-1.40693406,-1.40693406,GGA_GGA+U,2025.09.25
Gd-I-Sr,mp-1187178-GGA,SrI2,-21.17428774,-3.529047956666666,GGA_GGA+U,2025.09.25
Gd-I-Sr,mp-1179325-GGA,Sr,-1.28977295,-1.28977295,GGA_GGA+U,2025.09.25
Gd-I-Sr,mp-568284-GGA,SrI2,-42.49618857,-3.5413490475,GGA_GGA+U,2025.09.25
Gd-I-Sr,mp-639774-GGA,Sr,-1.29243919,-1.29243919,GGA_GGA+U,2025.09.25
Gd-I-Sr,mp-567826-GGA,Sr,-6.164629,-1.54115725,GGA_GGA+U,2025.09.25
Gd-I-Sr,mp-570087-GGA,Gd,-42.16745012,-14.055816706666668,GGA_GGA+U,2025.09.25
Gd-I-Sr,mp-1184423-GGA,Gd3I,-44.52169441,-11.1304236025,GGA_GGA+U,2025.09.25
Gd-I-Sr,mp-23153-GGA,I,-6.09605046,-1.524012615,GGA_GGA+U,2025.09.25
Gd-I-Sr,mp-95-GGA,Sr,-1.6764370400000002,-1.6764370400000002,GGA_GGA+U,2025.09.25
Gd-I-Sr,mp-684663-GGA,I,-1.07834603,-1.07834603,GGA_GGA+U,2025.09.25
Gd-I-Sr,mp-23181-GGA,SrI2,-84.62515486000001,-3.526048119166667,GGA_GGA+U,2025.09.25
Gd-I-Sr,mp-614502-GGA,Gd,-14.02774154,-14.02774154,GGA_GGA+U,2025.09.25
Gd-I-Sr,mp-1056418-GGA,Sr,-0.28976532,-0.28976532,GGA_GGA+U,2025.09.25
Gd-I-Sr,mp-601148-GGA,I,-1.40463241,-1.40463241,GGA_GGA+U,2025.09.25
Gd-I-Sr,mp-639751-GGA,I,-1.47336635,-1.47336635,GGA_GGA+U,2025.09.25
Gd-I-Sr,mp-10617-GGA,Sr,-2.86168915,-1.430844575,GGA_GGA+U,2025.09.25
Gd-I-Sr,mp-139-GGA,Sr,-3.3677998,-1.6838999,GGA_GGA+U,2025.09.25
Gd-I-Sr,mp-19858-GGA,Sr,-1.45310347,-1.45310347,GGA_GGA+U,2025.09.25
Gd-I-Sr,mp-1187073-GGA,Sr,-5.06848036,-1.6894934533333332,GGA_GGA+U,2025.09.25
Gd-I-Sr,mp-155-GGA,Gd,-28.15224448,-14.07612224,GGA_GGA+U,2025.09.25
Gd-I-Sr,mp-19981-GGA,Gd,-56.18364039,-14.0459100975,GGA_GGA+U,2025.09.25
Gd-I-Sr,mp-76-GGA,Sr,-1.68309892,-1.68309892,GGA_GGA+U,2025.09.25
Gd-I-Sr,mp-867202-GGA,Sr,-6.7262302,-1.68155755,GGA_GGA+U,2025.09.25
Gd-I-Te,mp-862773-GGA,TeI2,-14.11176165,-2.351960275,GGA_GGA+U,2025.09.25
Gd-I-Te,mp-570884-GGA,TeI4,-181.84109788,-2.2730137235,GGA_GGA+U,2025.09.25
Gd-I-Te,mp-685011-GGA,Te8I3,-29.32833205,-2.6662120045454545,GGA_GGA+U,2025.09.25
Gd-I-Te,mp-1076964-GGA,GdTe2,-49.72688531,-8.287814218333333,GGA_GGA+U,2025.09.25
Gd-I-Te,mp-11421-GGA,Gd,-13.98852267,-13.98852267,GGA_GGA+U,2025.09.25
Gd-I-Te,mp-1180981-GGA,I,-1.40693406,-1.40693406,GGA_GGA+U,2025.09.25
Gd-I-Te,mp-9924-GGA,Te,-3.01589919,-3.01589919,GGA_GGA+U,2025.09.25
Gd-I-Te,mp-1184509-GGA,GdTe,-20.41879379,-10.209396895,GGA_GGA+U,2025.09.25
Gd-I-Te,mp-1105966-GGA,Gd2Te3,-184.16293108,-9.208146554,GGA_GGA+U,2025.09.25
Gd-I-Te,mp-567914-GGA,TeI4,-90.64356749,-2.26608918725,GGA_GGA+U,2025.09.25
Gd-I-Te,mp-725294-GGA,TeI7,-31.90449178,-1.99403073625,GGA_GGA+U,2025.09.25
Gd-I-Te,mp-1064307-GGA,Te,-12.08209739,-3.0205243475,GGA_GGA+U,2025.09.25
Gd-I-Te,mp-1217312-GGA,TeI4,-10.85488666,-2.170977332,GGA_GGA+U,2025.09.25
Gd-I-Te,mp-570087-GGA,Gd,-42.16745012,-14.055816706666668,GGA_GGA+U,2025.09.25
Gd-I-Te,mp-23273-GGA,TeI,-41.40245045,-2.587653153125,GGA_GGA+U,2025.09.25
Gd-I-Te,mp-1184423-GGA,Gd3I,-44.52169441,-11.1304236025,GGA_GGA+U,2025.09.25
Gd-I-Te,mp-23153-GGA,I,-6.09605046,-1.524012615,GGA_GGA+U,2025.09.25
Gd-I-Te,mp-684663-GGA,I,-1.07834603,-1.07834603,GGA_GGA+U,2025.09.25
Gd-I-Te,mp-614502-GGA,Gd,-14.02774154,-14.02774154,GGA_GGA+U,2025.09.25
Gd-I-Te,mp-601148-GGA,I,-1.40463241,-1.40463241,GGA_GGA+U,2025.09.25
Gd-I-Te,mp-574283-GGA,GdTe,-20.46468294,-10.23234147,GGA_GGA+U,2025.09.25
Gd-I-Te,mp-639751-GGA,I,-1.47336635,-1.47336635,GGA_GGA+U,2025.09.25
Gd-I-Te,mp-10654-GGA,Te,-3.09675431,-3.09675431,GGA_GGA+U,2025.09.25
Gd-I-Te,mp-567313-GGA,Te,-9.42984729,-3.14328243,GGA_GGA+U,2025.09.25
Gd-I-Te,mp-1178932-GGA,Te,-3.08921044,-3.08921044,GGA_GGA+U,2025.09.25
Gd-I-Te,mp-1101136-GGA,TeI4,-63.20469346,-2.106823115333333,GGA_GGA+U,2025.09.25
Gd-I-Te,mp-19-GGA,Te,-9.42991768,-3.1433058933333338,GGA_GGA+U,2025.09.25
Gd-I-Te,mp-1178952-GGA,Te,-12.37668086,-3.094170215,GGA_GGA+U,2025.09.25
Gd-I-Te,mp-105-GGA,Te,-12.38496355,-3.0962408875,GGA_GGA+U,2025.09.25
Gd-I-Te,mp-155-GGA,Gd,-28.15224448,-14.07612224,GGA_GGA+U,2025.09.25
Gd-I-Te,mp-27655-GGA,Te2I,-66.92242278,-2.7884342825000004,GGA_GGA+U,2025.09.25
Gd-I-Te,mp-651155-GGA,TeI4,-181.64438316,-2.2705547895,GGA_GGA+U,2025.09.25
Gd-I-Te,mp-19981-GGA,Gd,-56.18364039,-14.0459100975,GGA_GGA+U,2025.09.25
Gd-I-Te,mp-567269-GGA,TeI4,-90.8373766,-2.270934415,GGA_GGA+U,2025.09.25
Gd-I-Te,mp-570459-GGA,Te,-9.29897096,-3.0996569866666666,GGA_GGA+U,2025.09.25
Gd-I-Te,mp-569766-GGA,TeI,-20.84036409,-2.60504551125,GGA_GGA+U,2025.09.25
Ge-Pm-Pt,mp-32-GGA,Ge,-9.24605571,-4.623027855,GGA_GGA+U,2025.09.25
Ge-Pm-Pt,mp-12093-GGA,Ge,-4.28899835,-4.28899835,GGA_GGA+U,2025.09.25
Ge-Pm-Pt,mp-2647022-GGA,Pt,-12.00407921,-6.002039605,GGA_GGA+U,2025.09.25
Ge-Pm-Pt,mp-1198022-GGA,Ge,-156.33740326,-4.598158919411765,GGA_GGA+U,2025.09.25
Ge-Pm-Pt,mp-1007760-GGA,Ge,-18.40512385,-4.6012809625,GGA_GGA+U,2025.09.25
Ge-Pm-Pt,mp-1080106-GGA,Ge,-35.81945265,-4.47743158125,GGA_GGA+U,2025.09.25
Ge-Pm-Pt,mp-20061-GGA,GePt2,-53.38968454,-5.932187171111111,GGA_GGA+U,2025.09.25
Ge-Pm-Pt,mp-542587-GGA,Ge3Pt2,-112.2929576,-5.61464788,GGA_GGA+U,2025.09.25
Ge-Pm-Pt,mp-1186440-GGA,Pm,-14.24374802,-4.747916006666666,GGA_GGA+U,2025.09.25
Ge-Pm-Pt,mp-1197020-GGA,Ge,-146.06889571,-4.296143991470588,GGA_GGA+U,2025.09.25
Ge-Pm-Pt,mp-1543-GGA,Ge2Pt,-32.67511227,-5.445852045,GGA_GGA+U,2025.09.25
Ge-Pm-Pt,mp-16315-GGA,GePt3,-48.15521661,-6.01940207625,GGA_GGA+U,2025.09.25
Ge-Pm-Pt,mp-1224349-GGA,Ge,-4.37127396,-4.37127396,GGA_GGA+U,2025.09.25
Ge-Pm-Pt,mp-1184728-GGA,Ge3Pt,-39.33565749,-4.91695718625,GGA_GGA+U,2025.09.25
Ge-Pm-Pt,mp-148-GGA,Ge,-17.51967344,-4.37991836,GGA_GGA+U,2025.09.25
Ge-Pm-Pt,mp-1067619-GGA,Ge,-16.58752852,-4.14688213,GGA_GGA+U,2025.09.25
Ge-Pm-Pt,mp-20576-GGA,Ge2Pt3,-59.15285616,-5.915285616,GGA_GGA+U,2025.09.25
Ge-Pm-Pt,mp-78-GGA,Ge,-8.78661744,-4.39330872,GGA_GGA+U,2025.09.25
Ge-Pm-Pt,mp-128-GGA,Ge,-35.80353642,-4.4754420525,GGA_GGA+U,2025.09.25
Ge-Pm-Pt,mp-21673-GGA,Ge2Pt3,-236.76943166,-5.9192357915,GGA_GGA+U,2025.09.25
Ge-Pm-Pt,mp-1079020-GGA,Ge,-34.47429677,-4.30928709625,GGA_GGA+U,2025.09.25
Ge-Pm-Pt,mp-542640-GGA,GePt,-46.52495564,-5.815619455,GGA_GGA+U,2025.09.25
Ge-Pm-Pt,mp-867200-GGA,Pm,-19.00216929,-4.7505423225,GGA_GGA+U,2025.09.25
Ge-Pm-Pt,mp-998883-GGA,Ge,-4.28353805,-4.28353805,GGA_GGA+U,2025.09.25
Ge-Pm-Pt,mp-1061054-GGA,Ge,-8.77409769,-4.387048845,GGA_GGA+U,2025.09.25
Ge-Pm-Pt,mp-137-GGA,Ge,-53.68365538,-4.473637948333333,GGA_GGA+U,2025.09.25
Ge-Pm-Pt,mp-1186429-GGA,Pm,-4.74098422,-4.74098422,GGA_GGA+U,2025.09.25
Ge-Pm-Pt,mp-126-GGA,Pt,-6.07113332,-6.07113332,GGA_GGA+U,2025.09.25
Ge-Pm-Pt,mp-1008733-GGA,Ge,-8.58378048,-4.29189024,GGA_GGA+U,2025.09.25
Ge-Pm-Pt,mp-1091415-GGA,Ge,-36.87456134,-4.6093201675,GGA_GGA+U,2025.09.25
Ge-Pm-Pt,mp-2646979-GGA,Pt,-5.9640945,-5.9640945,GGA_GGA+U,2025.09.25
Ge-Pm-Pt,mp-862731-GGA,Pm3Ge,-20.23878153,-5.0596953825,GGA_GGA+U,2025.09.25
Ge-Pm-Pt,mp-1186581-GGA,PmGe3,-40.50100943,-5.06262617875,GGA_GGA+U,2025.09.25
Ge-Pm-Te,mp-32-GGA,Ge,-9.24605571,-4.623027855,GGA_GGA+U,2025.09.25
Ge-Pm-Te,mp-12093-GGA,Ge,-4.28899835,-4.28899835,GGA_GGA+U,2025.09.25
Ge-Pm-Te,mp-1198022-GGA,Ge,-156.33740326,-4.598158919411765,GGA_GGA+U,2025.09.25
Ge-Pm-Te,mp-2612-GGA,GeTe,-8.33215514,-4.16607757,GGA_GGA+U,2025.09.25
Ge-Pm-Te,mp-9924-GGA,Te,-3.01589919,-3.01589919,GGA_GGA+U,2025.09.25
Ge-Pm-Te,mp-1007760-GGA,Ge,-18.40512385,-4.6012809625,GGA_GGA+U,2025.09.25
Ge-Pm-Te,mp-1080106-GGA,Ge,-35.81945265,-4.47743158125,GGA_GGA+U,2025.09.25
Ge-Pm-Te,mp-1172873-GGA,GeTe,-8.1214546,-4.0607273,GGA_GGA+U,2025.09.25
Ge-Pm-Te,mp-1186440-GGA,Pm,-14.24374802,-4.747916006666666,GGA_GGA+U,2025.09.25
Ge-Pm-Te,mp-1197020-GGA,Ge,-146.06889571,-4.296143991470588,GGA_GGA+U,2025.09.25
Ge-Pm-Te,mp-1064307-GGA,Te,-12.08209739,-3.0205243475,GGA_GGA+U,2025.09.25
Ge-Pm-Te,mp-1224349-GGA,Ge,-4.37127396,-4.37127396,GGA_GGA+U,2025.09.25
Ge-Pm-Te,mp-938-GGA,GeTe,-8.37277254,-4.18638627,GGA_GGA+U,2025.09.25
Ge-Pm-Te,mp-148-GGA,Ge,-17.51967344,-4.37991836,GGA_GGA+U,2025.09.25
Ge-Pm-Te,mp-1067619-GGA,Ge,-16.58752852,-4.14688213,GGA_GGA+U,2025.09.25
Ge-Pm-Te,mp-78-GGA,Ge,-8.78661744,-4.39330872,GGA_GGA+U,2025.09.25
Ge-Pm-Te,mp-128-GGA,Ge,-35.80353642,-4.4754420525,GGA_GGA+U,2025.09.25
Ge-Pm-Te,mp-1181264-GGA,GeTe,-6.759738329999999,-3.379869165,GGA_GGA+U,2025.09.25
Ge-Pm-Te,mp-10654-GGA,Te,-3.09675431,-3.09675431,GGA_GGA+U,2025.09.25
Ge-Pm-Te,mp-672698-GGA,GeTe,-7.721541149999999,-3.860770575,GGA_GGA+U,2025.09.25
Ge-Pm-Te,mp-1079020-GGA,Ge,-34.47429677,-4.30928709625,GGA_GGA+U,2025.09.25
Ge-Pm-Te,mp-567313-GGA,Te,-9.42984729,-3.14328243,GGA_GGA+U,2025.09.25
Ge-Pm-Te,mp-1178932-GGA,Te,-3.08921044,-3.08921044,GGA_GGA+U,2025.09.25
Ge-Pm-Te,mp-976053-GGA,Ge3Te,-16.00340004,-4.00085001,GGA_GGA+U,2025.09.25
Ge-Pm-Te,mp-867200-GGA,Pm,-19.00216929,-4.7505423225,GGA_GGA+U,2025.09.25
Ge-Pm-Te,mp-998883-GGA,Ge,-4.28353805,-4.28353805,GGA_GGA+U,2025.09.25
Ge-Pm-Te,mp-19-GGA,Te,-9.42991768,-3.1433058933333338,GGA_GGA+U,2025.09.25
Ge-Pm-Te,mp-1061054-GGA,Ge,-8.77409769,-4.387048845,GGA_GGA+U,2025.09.25
Ge-Pm-Te,mp-137-GGA,Ge,-53.68365538,-4.473637948333333,GGA_GGA+U,2025.09.25
Ge-Pm-Te,mp-1186429-GGA,Pm,-4.74098422,-4.74098422,GGA_GGA+U,2025.09.25
Ge-Pm-Te,mp-1178952-GGA,Te,-12.37668086,-3.094170215,GGA_GGA+U,2025.09.25
Ge-Pm-Te,mp-105-GGA,Te,-12.38496355,-3.0962408875,GGA_GGA+U,2025.09.25
Ge-Pm-Te,mp-1008733-GGA,Ge,-8.58378048,-4.29189024,GGA_GGA+U,2025.09.25
Ge-Pm-Te,mp-1091415-GGA,Ge,-36.87456134,-4.6093201675,GGA_GGA+U,2025.09.25
Ge-Pm-Te,mp-1080459-GGA,GeTe,-33.10531022,-4.1381637775,GGA_GGA+U,2025.09.25
Ge-Pm-Te,mp-862731-GGA,Pm3Ge,-20.23878153,-5.0596953825,GGA_GGA+U,2025.09.25
Ge-Pm-Te,mp-628781-GGA,GeTe,-65.15034783,-4.071896739375,GGA_GGA+U,2025.09.25
Ge-Pm-Te,mp-570459-GGA,Te,-9.29897096,-3.0996569866666666,GGA_GGA+U,2025.09.25
Ge-Pm-Te,mp-1186581-GGA,PmGe3,-40.50100943,-5.06262617875,GGA_GGA+U,2025.09.25
H-I-Np,mp-632291-GGA,H2,-6.78267972,-3.39133986,GGA_GGA+U,2025.09.25
H-I-Np,mp-697025-GGA,HI,-42.16395175,-2.635246984375,GGA_GGA+U,2025.09.25
