candidate_id,source,formula,n_sites,block_id,stable_DFT,structure_ref,structure_sha256,chgnet_energy_per_atom,frozen_model_score,score_status,element_reference_energy_per_atom,predicted_formation_energy_proxy
pgcgm-87c06c96d388b7af,PGCGM_generated_candidates,Sn2B2N,40.0,AB2C2::B-N-Sn,,1.tar.gz::Immm---140_1.cif,87c06c96d388b7af6102bed7e654e28a2589cd49f149fb35863656753e6cb1ae,1.4119553565979004,-7.36821451575056,scored,-5.956259159152659,7.36821451575056
pgcgm-7c757f759008ee75,PGCGM_generated_candidates,CdTeIr,24.0,ABC::Cd-Ir-Te,,1.tar.gz::Pnma---58_0.cif,7c757f759008ee75f0d16afe524f87d8588a5a4a3867fe3cd27da9d89486c9ab,0.4101748466491699,-4.73482797524161,scored,-4.32465312859244,4.73482797524161
pgcgm-080c7aac23bc86db,PGCGM_generated_candidates,SrRuSe,24.0,ABC::Ru-Se-Sr,,1.tar.gz::Pnma---641_0.cif,080c7aac23bc86db71393fbd507b40b939ca57d4b05cdf4d8a77639bad797a7e,2.149348258972168,-6.995803012791763,scored,-4.846454753819595,6.995803012791763
pgcgm-c2a6a317110f9a9a,PGCGM_generated_candidates,Nb(SiO)2,40.0,AB2C2::Nb-O-Si,,1.tar.gz::Immm---165_1.cif,c2a6a317110f9a9a684c890707a486ee4b236d88d6eed3a623e4e679b93258be,2.9219655990600586,-9.10591043554915,scored,-6.183944836489092,9.10591043554915
pgcgm-237ab63c0f8eb28a,PGCGM_generated_candidates,ZrIn2As,32.0,ABC2::As-In-Zr,,1.tar.gz::P4#nmm---785_2.cif,237ab63c0f8eb28a8d01e84744eb39d98aba6821ffa27e5f0984481a8db93965,7.149704456329346,-11.857497511698451,scored,-4.707793055369106,11.857497511698451
pgcgm-be275933d7016f1d,PGCGM_generated_candidates,MgHgMo,36.0,ABC::Hg-Mg-Mo,,1.tar.gz::P6_3mc---967_1.cif,be275933d7016f1d69a4a1b0ab4f4c2d614bec34de5095b898e2488c37297357,1.4815292358398438,-5.71095840444898,scored,-4.229429168609136,5.71095840444898
pgcgm-870bb30b4b07ad7f,PGCGM_generated_candidates,CaZnFe,24.0,ABC::Ca-Fe-Zn,,1.tar.gz::Pnma---107_1.cif,870bb30b4b07ad7f49ee0f4f85cb7d76ce62196d60144083d24d6f22fc712a57,7.111016273498535,-11.04262760335633,scored,-3.9316113298577937,11.04262760335633
pgcgm-74e080557010b6e4,PGCGM_generated_candidates,CoSnO,36.0,ABC::Co-O-Sn,,1.tar.gz::P6_3mc---316_1.cif,74e080557010b6e4b58711ec8d9a0e68884b23c1ecb8aed8d5366ace26781a24,6.187565326690674,-11.548214761177572,scored,-5.360649434486899,11.548214761177572
pgcgm-203920696c98ac0f,PGCGM_generated_candidates,Tl4ZnAg4,36.0,AB4C4::Ag-Tl-Zn,,1.tar.gz::Immm---891_0.cif,203920696c98ac0f38430e5f0d8165b116258a90d9b4c7ef32d4396dd0e32fbd,12.732994079589844,-15.212079997496371,scored,-2.479085917906527,15.212079997496371
pgcgm-d0e9af2b3ebaede2,PGCGM_generated_candidates,KBeSe,24.0,ABC::Be-K-Se,,1.tar.gz::Pnma---718_2.cif,d0e9af2b3ebaede249f43d74ae026a227601d92053aefab70754dbe05d331ee6,8.954538345336914,-11.763030951570025,scored,-2.8084926062331106,11.763030951570025
pgcgm-117f225487c96d31,PGCGM_generated_candidates,Co2SiIr2,30.0,AB2C2::Co-Ir-Si,,1.tar.gz::P-3m1---186_2.cif,117f225487c96d3190589c574518eb2609ca7028d5e0029b6022ba3c186c4e41,5.926258563995361,-13.420962306380478,scored,-7.4947037423851155,13.420962306380478
pgcgm-c7aaaccbf3ce0511,PGCGM_generated_candidates,Tl2NiAg2,40.0,AB2C2::Ag-Ni-Tl,,1.tar.gz::P4#nmm---671_1.cif,c7aaaccbf3ce05116dbd62eb37908fb684b9de200167e257ed562ba9f086b2df,11.386919021606444,-14.651467474427578,scored,-3.2645484528211344,14.651467474427578
pgcgm-e30a51bdd7a092ac,PGCGM_generated_candidates,ZnIrRh,24.0,ABC::Ir-Rh-Zn,,1.tar.gz::Pnma---441_2.cif,e30a51bdd7a092ac2b2284ca7b3ef8bbb5ea45564aec983936e20e68fc5bfd0d,7.041475296020508,-12.909270074560805,scored,-5.867794778540297,12.909270074560805
pgcgm-78ca7ea8365e36b5,PGCGM_generated_candidates,CsVPd,24.0,ABC::Cs-Pd-V,,1.tar.gz::Pnma---72_2.cif,78ca7ea8365e36b517888c26834bb9edc61ac442a66109beae6d4271e2039ad6,5.301705837249756,-10.372928433068225,scored,-5.07122259581847,10.372928433068225
pgcgm-585009bf3ed88c1c,PGCGM_generated_candidates,AgBiO2,24.0,ABC2::Ag-Bi-O,,1.tar.gz::P-3m1---391_2.cif,585009bf3ed88c1c21067c872a30ca4732e1604b3f586a2d2de557ae106571f2,7.304179668426514,-11.441536086409652,scored,-4.137356417983138,11.441536086409652
pgcgm-1763b0cb1952d478,PGCGM_generated_candidates,Ba(ZnAs2)2,28.0,AB2C4::As-Ba-Zn,,1.tar.gz::P4#mmm---388_2.cif,1763b0cb1952d4788ac64783878419911238e410a4f94de5a335d3807c1856c0,9.668779373168944,-13.000455900026907,scored,-3.3316765268579625,13.000455900026907
pgcgm-2ae1d8d6190adb87,PGCGM_generated_candidates,SiPdO,24.0,ABC::O-Pd-Si,,1.tar.gz::Pnma---567_2.cif,2ae1d8d6190adb870ca7f8948a91c7e919db8a9527c9fbb3557c2ff72eef1733,7.154356956481934,-12.347329211341046,scored,-5.192972254859113,12.347329211341046
pgcgm-a790c40ecd371168,PGCGM_generated_candidates,TiReIr,36.0,ABC::Ir-Re-Ti,,1.tar.gz::P6_3mc---290_0.cif,a790c40ecd3711687fef0990b9aa04df178ab7cfaaaeaf1cc5e1438c8c5c309f,-0.965012550354004,-8.799670886976816,scored,-9.76468343733082,8.799670886976816
pgcgm-36e2a5dfd996699c,PGCGM_generated_candidates,Sc2InSb2,40.0,AB2C2::In-Sb-Sc,,1.tar.gz::Cmcm---160_1.cif,36e2a5dfd996699c3ee145e75873f0cd469044bd3415993ab496785b51a60314,5.077329635620117,-9.819588001518577,scored,-4.74225836589846,9.819588001518577
pgcgm-63d457381fe2db81,PGCGM_generated_candidates,ZrAuO,36.0,ABC::Au-O-Zr,,1.tar.gz::P6_3mc---993_0.cif,63d457381fe2db81285bf8f397010f83ab5fd48d8bb98da07929b129c04850e3,6.996646404266357,-12.599857891003328,scored,-5.60321148673697,12.599857891003328
pgcgm-53afeaa8d7712ba0,PGCGM_generated_candidates,Ba(TeSe)2,40.0,AB2C2::Ba-Se-Te,,1.tar.gz::P4#mmm---673_1.cif,53afeaa8d7712ba0f85c08fc7c2a931a869141ef622cd5a629599c7af3c49928,8.689151763916016,-11.750512736544774,scored,-3.061360972628758,11.750512736544774
pgcgm-063c3e9b2d91ce39,PGCGM_generated_candidates,Cs2Ta2C,40.0,AB2C2::C-Cs-Ta,,1.tar.gz::P4#mmm---930_0.cif,063c3e9b2d91ce395839b28600f62432e62da8d0e1c2a1027a8078dcd3053d42,3.286905765533448,-10.289571536191252,scored,-7.002665770657804,10.289571536191252
pgcgm-3267aa35490a3a3a,PGCGM_generated_candidates,NbCrPt,24.0,ABC::Cr-Nb-Pt,,1.tar.gz::Pnma---349_2.cif,3267aa35490a3a3ad8f409c83973c26af0174f1476ebef2d545e960c1cee3f02,2.7712268829345703,-11.428672233818965,scored,-8.657445350884394,11.428672233818965
pgcgm-8de11cd110e062b4,PGCGM_generated_candidates,ScTaNb,24.0,ABC::Nb-Sc-Ta,,1.tar.gz::Pnma---686_2.cif,8de11cd110e062b4f74f78bd16722d9d2c85511d3499ea44291e9a8c557a7cb7,0.1469850540161132,-9.631617849600975,scored,-9.484632795584861,9.631617849600975
pgcgm-3311fde5f0f52897,PGCGM_generated_candidates,NbSnP,36.0,ABC::Nb-P-Sn,,1.tar.gz::P6_3mc---892_0.cif,3311fde5f0f5289729136e8740c3c114139c0fd4f03172c7562e81a4889fe5fb,5.8956828117370605,-12.43653763008282,scored,-6.540854818345759,12.43653763008282
pgcgm-7beb9e25d8d95153,PGCGM_generated_candidates,Mg2InSn2,40.0,AB2C2::In-Mg-Sn,,1.tar.gz::Immm---312_0.cif,7beb9e25d8d951537ac02a1e05df2e0fe15b7a4c2b6a658731c34b087afca9e9,5.011923789978027,-7.809622122959214,scored,-2.797698332981187,7.809622122959214
pgcgm-452c0fa6cbdc753d,PGCGM_generated_candidates,SrNi2Rh,32.0,ABC2::Ni-Rh-Sr,,1.tar.gz::Immm---824_0.cif,452c0fa6cbdc753dd6ee7cfaa5c7efa47ab0614071b9d2933389966e447fc47a,7.059743881225586,-12.244208677735715,scored,-5.184464796510129,12.244208677735715
pgcgm-41c07de7a082a74d,PGCGM_generated_candidates,Tl2CuPd2,40.0,AB2C2::Cu-Pd-Tl,,1.tar.gz::Immm---862_0.cif,41c07de7a082a74d13f2e194f39329740e5785b0c3a19a2a5d02b91f162b8191,5.255067348480225,-9.116948354423654,scored,-3.861881005943429,9.116948354423654
pgcgm-88f16cd2180ba5e5,PGCGM_generated_candidates,ScSn2B,32.0,ABC2::B-Sc-Sn,,1.tar.gz::Immm---336_0.cif,88f16cd2180ba5e584f79012fb2c3a38ce4f52c2d43f8d25ac57e15ceabb5e39,-4.029644012451172,-1.2505214730650671,scored,-5.280165485516239,1.2505214730650671
pgcgm-4c9f99f4e7a4f81c,PGCGM_generated_candidates,NbCrPt,24.0,ABC::Cr-Nb-Pt,,1.tar.gz::Pnma---349_0.cif,4c9f99f4e7a4f81ce42245182cde9011c794cbb8fb9dbefe59472f61798d703e,-6.09752368927002,-2.559921661614374,scored,-8.657445350884394,2.559921661614374
pgcgm-ee12fa2bf5ee5ab5,PGCGM_generated_candidates,InSiPt,24.0,ABC::In-Pt-Si,,1.tar.gz::Pnma---752_0.cif,ee12fa2bf5ee5ab5b0937a3fee5e965950d21337091254f5c5135659248fa862,1.0581140518188477,-5.843514654283432,scored,-4.785400602464584,5.843514654283432
pgcgm-1b611460f5619370,PGCGM_generated_candidates,Te(PBr2)2,28.0,AB2C4::Br-P-Te,,1.tar.gz::P4#mmm---521_2.cif,1b611460f5619370dcbec7281d223e9ad4851cdc4386c3e22e7e0f701cae5f8a,10.557316780090332,-13.452640622647206,scored,-2.8953238425568744,13.452640622647206
pgcgm-5967302948d15a8f,PGCGM_generated_candidates,Y(TcRh)2,30.0,AB2C2::Rh-Tc-Y,,1.tar.gz::P-3m1---334_0.cif,5967302948d15a8fdbc0ad0e3a6c177502912b88153709b8bd11f59ea51f47aa,-3.527166843414306,-4.897113105026502,scored,-8.424279948440809,4.897113105026502
pgcgm-a36af1dbf0a4b0f7,PGCGM_generated_candidates,Zn(CrI)2,40.0,AB2C2::Cr-I-Zn,,1.tar.gz::Immm---137_1.cif,a36af1dbf0a4b0f78d9c6ae4063b9a3abd30b07fa8f470404de05628e5691211,5.2947492599487305,-10.025099592315335,scored,-4.730350332366604,10.025099592315335
pgcgm-f4013f85964ec450,PGCGM_generated_candidates,Bi(PIr)2,40.0,AB2C2::Bi-Ir-P,,1.tar.gz::Immm---750_0.cif,f4013f85964ec45049eb472d00b37dd45f23041fef2a78a70b4f0991ac09b501,7.0983076095581055,-13.596792551039286,scored,-6.498484941481181,13.596792551039286
pgcgm-01bf01a226a443c8,PGCGM_generated_candidates,Ba4I2N,28.0,AB2C4::Ba-I-N,,1.tar.gz::Immm---512_2.cif,01bf01a226a443c8adff0ae9120f3f455011662b52793fa74ebe0bdba07176e3,0.666841983795166,-3.392177743811736,scored,-2.72533576001657,3.392177743811736
pgcgm-ff8392276cb8c8b1,PGCGM_generated_candidates,Mg4MnAg4,36.0,AB4C4::Ag-Mg-Mn,,1.tar.gz::P4#mmm---499_0.cif,ff8392276cb8c8b13a5b389c1d3faa98742d8b393737a4be88029c6c0daa883e,5.988188743591309,-8.978330713193358,scored,-2.9901419696020506,8.978330713193358
pgcgm-4156181ff5a2a309,PGCGM_generated_candidates,Tl4SiI2,28.0,AB2C4::I-Si-Tl,,1.tar.gz::Immm---373_2.cif,4156181ff5a2a3099075a0cd6815996eeae54a7598e33b90923707a6a570d962,8.27771282196045,-10.857224239739185,scored,-2.5795114177787357,10.857224239739185
pgcgm-d6c4fe7bdfae4feb,PGCGM_generated_candidates,Cr2TcGe2,40.0,AB2C2::Cr-Ge-Tc,,1.tar.gz::I4#mmm---635_2.cif,d6c4fe7bdfae4febf24abe286f7647fd6ca3d327114b4fa384a98e41c1b20459,2.2697319984436035,-10.073394525608329,scored,-7.803662527164725,10.073394525608329
pgcgm-1b46d55941b3e9a2,PGCGM_generated_candidates,Sr(AlAs)4,36.0,AB4C4::Al-As-Sr,,1.tar.gz::Immm---959_0.cif,1b46d55941b3e9a29d0c7dc7e9182a59b9a4809fdce0b1117316565e1137d04a,-0.2695274353027344,-3.6817243817295404,scored,-3.951251817032275,3.6817243817295404
pgcgm-88b6a52d85fef262,PGCGM_generated_candidates,Rh4PbS4,36.0,AB4C4::Pb-Rh-S,,1.tar.gz::Immm---296_0.cif,88b6a52d85fef2621edf68a3cd4b48f70ff3cb7b82b6b1dd58f3b4a4691c5c3d,-1.7506070137023926,-3.811525252014902,scored,-5.5621322657172945,3.811525252014902
pgcgm-0ab1368c8c6d8b37,PGCGM_generated_candidates,In2Pb2N,40.0,AB2C2::In-N-Pb,,1.tar.gz::Cmcm---253_2.cif,0ab1368c8c6d8b3790c0f5cb05c12ba76754d037919fcd86283a6b4d1d3b4c89,8.188944816589355,-12.452736649170646,scored,-4.2637918325812905,12.452736649170646
pgcgm-df77b256589e729f,PGCGM_generated_candidates,Li(AlZn2)2,28.0,AB2C4::Al-Li-Zn,,1.tar.gz::Immm---335_2.cif,df77b256589e729f2478d4064ce91d0768d1a7f8cb49649181f42e194be64eed,9.186196327209473,-11.289417202541493,scored,-2.1032208753320196,11.289417202541493
pgcgm-cb182464d4b1f86e,PGCGM_generated_candidates,ScTaMn,36.0,ABC::Mn-Sc-Ta,,1.tar.gz::P6_3mc---878_0.cif,cb182464d4b1f86ea7ac3f648bb0c96e0b67cd1b38c5a80ef154b82390129f25,4.7009382247924805,-13.861760027887257,scored,-9.160821803094777,13.861760027887257
pgcgm-29e9b6215ecc53e9,PGCGM_generated_candidates,CrPbW,36.0,ABC::Cr-Pb-W,,1.tar.gz::P-3m1---574_0.cif,29e9b6215ecc53e9bb31c6b817a22693ebe5df1a9ee2449b679c0a28f5301447,4.040501594543457,-12.813248237302528,scored,-8.77274664275907,12.813248237302528
pgcgm-48b94219c5c783b1,PGCGM_generated_candidates,NaCaGe,24.0,ABC::Ca-Ge-Na,,1.tar.gz::Pnma---678_2.cif,48b94219c5c783b1035e4f5d3a097f370d793f6476cb3995253b7a6b76206d5b,6.908977508544922,-9.552251061205371,scored,-2.6432735526604496,9.552251061205371
pgcgm-0b9df5b59eeca53c,PGCGM_generated_candidates,FeHC2,16.0,ABC2::C-Fe-H,,1.tar.gz::Immm---218_1.cif,0b9df5b59eeca53c5cbf24b653fd3ec14f5f02932255b0b49ee85781ab4fce0c,-5.73114538192749,-1.8758051798847646,scored,-7.606950561812255,1.8758051798847646
pgcgm-19a7f25184412461,PGCGM_generated_candidates,BaBeIn,36.0,ABC::Ba-Be-In,,1.tar.gz::P6_3mc---451_1.cif,19a7f25184412461697faaa4c6f005a5c7b5022806e797fb8c04c131e73c8395,5.589433670043945,-8.429641281456473,scored,-2.8402076114125263,8.429641281456473
pgcgm-82af735fcab754d5,PGCGM_generated_candidates,Co2Sb2W,40.0,AB2C2::Co-Sb-W,,1.tar.gz::Immm---938_0.cif,82af735fcab754d5947d2607ed13f68dfc08a10aff2d760f41b61cdc200d8a19,3.988175392150879,-11.06336710835306,scored,-7.0751917162021805,11.06336710835306
pgcgm-9e3156fa253527e0,PGCGM_generated_candidates,Hf(SiPb)2,40.0,AB2C2::Hf-Pb-Si,,1.tar.gz::Immm---953_0.cif,9e3156fa253527e093fd95671583e666f52219d34044c7f39df731c9129fda53,3.5702342987060547,-9.230825721447987,scored,-5.660591422741932,9.230825721447987
pgcgm-f02b75e977bdbbe0,PGCGM_generated_candidates,MnFeAs,24.0,ABC::As-Fe-Mn,,1.tar.gz::Pnma---580_0.cif,f02b75e977bdbbe04bc8929accccd72bf2cad652f363d464d1390e259739a2f4,5.240862846374512,-12.698644099333787,scored,-7.457781252959275,12.698644099333787
pgcgm-d0ca85a7a9882722,PGCGM_generated_candidates,K2Na2Co,40.0,AB2C2::Co-K-Na,,1.tar.gz::Immm---595_1.cif,d0ca85a7a98827225bde123b5aa98c2316d467c97c31dbba154498147596e76d,10.704069137573242,-13.1068436927848,scored,-2.4027745552115567,13.1068436927848
pgcgm-e6fbef467a092457,PGCGM_generated_candidates,CaV2C,32.0,ABC2::C-Ca-V,,1.tar.gz::P4#nmm---760_1.cif,e6fbef467a09245773e77e1df5f2db153f460963b4c30006290b587d0a87c943,2.8277359008789062,-10.17660981537189,scored,-7.348873914492983,10.17660981537189
pgcgm-63f1ae6e78e6bb55,PGCGM_generated_candidates,NaLi2Br,32.0,ABC2::Br-Li-Na,,1.tar.gz::I4#mmm---566_2.cif,63f1ae6e78e6bb55371b6e66b03440e6ab93462dec350ad04e98b63f1c57bafb,8.478126525878906,-10.154328896821568,scored,-1.6762023709426606,10.154328896821568
pgcgm-89c253de21c35f70,PGCGM_generated_candidates,SnRuAu,36.0,ABC::Au-Ru-Sn,,1.tar.gz::P-3m1---640_1.cif,89c253de21c35f7018605d143979df159f637cd15a017c410bf9ffa01a523bc6,1.1206483840942385,-6.6728389548537,scored,-5.552190570759461,6.6728389548537
pgcgm-594f345e94bc9efd,PGCGM_generated_candidates,BeGeN2,32.0,ABC2::Be-Ge-N,,1.tar.gz::P4#nmm---626_1.cif,594f345e94bc9efd36ffeade9dfa84f3abbcffc3f0fed74f53a8dad5499f7fe3,6.790651798248291,-13.050350187637147,scored,-6.2596983893888565,13.050350187637147
pgcgm-f1128ee95b561969,PGCGM_generated_candidates,Y2TiRe4,28.0,AB2C4::Re-Ti-Y,,1.tar.gz::P4#mmm---127_2.cif,f1128ee95b5619693e356a58054edaeb4b5f7977377d22fef4cdb18ac9fb2eb8,-1.8536219596862795,-8.25707203749472,scored,-10.110693997180999,8.25707203749472
pgcgm-c4e51de983a5dd0d,PGCGM_generated_candidates,Tl4Si4I,36.0,AB4C4::I-Si-Tl,,1.tar.gz::Immm---373_1.cif,c4e51de983a5dd0d2c8d713ecb055c53e3732f2560a7f3c5314b0a283762ff1b,9.27701187133789,-12.933620327743085,scored,-3.6566084564051953,12.933620327743085
pgcgm-a574c1424eca5bed,PGCGM_generated_candidates,ScNiC,36.0,ABC::C-Ni-Sc,,1.tar.gz::P6_3mc---922_0.cif,a574c1424eca5bed26466dc3b8ae17691bf8e7af3593c01dde861acfa4bafeb0,3.9823555946350098,-11.134166071962703,scored,-7.151810477327692,11.134166071962703
pgcgm-f0f56321082a9804,PGCGM_generated_candidates,Hf(InPb)2,40.0,AB2C2::Hf-In-Pb,,1.tar.gz::Immm---877_1.cif,f0f56321082a9804ed85d758706966aedd73ecab7f352ae05a7b81cf8642f6cb,7.772475719451904,-12.364203298094232,scored,-4.5917275786423275,12.364203298094232
pgcgm-7e8e2a1c466a272d,PGCGM_generated_candidates,KBiAu,24.0,ABC::Au-Bi-K,,1.tar.gz::P4#mmm---400_0.cif,7e8e2a1c466a272d1b0587974a7ef08ed03f5849ee1ea7d5a735225e0a5c0c8d,3.3104140758514404,-6.060455784332138,scored,-2.750041708480697,6.060455784332138
pgcgm-306e9f4f5cb951ed,PGCGM_generated_candidates,YSiO,24.0,ABC::O-Si-Y,,1.tar.gz::Pnma---259_2.cif,306e9f4f5cb951ed54e393a427978eaa6f84050151793727f17a45c78ffef901,6.379725456237793,-11.996364019507022,scored,-5.616638563269229,11.996364019507022
pgcgm-a4a3ab1d9d698fe7,PGCGM_generated_candidates,K4Hf4Sn,36.0,AB4C4::Hf-K-Sn,,1.tar.gz::P4#mmm---966_2.cif,a4a3ab1d9d698fe7d1c328e3a6141d58e321dc06fed733a6dd718c4b2d81f0da,7.819307327270508,-13.1860536609767,scored,-5.3667463337061925,13.1860536609767
pgcgm-029bd7711ce5b237,PGCGM_generated_candidates,YTi2Re,32.0,ABC2::Re-Ti-Y,,1.tar.gz::P4#mmm---127_1.cif,029bd7711ce5b237bef7f3d6f3bd989d9e97f82b7d9bbeaa71afe01b5edac9b9,-0.7587890625,-7.946266959571885,scored,-8.705056022071885,7.946266959571885
