reannotation_sample_id,dataset,video_id,path_id,pending_montage_path,second_reviewer_label,second_reviewer_verified_positive_for_calibration,second_reviewer_reason,second_reviewer_confidence,review_status
audit2000_reann_1592,BURST,688,ovtb_v688_p001180,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v688_p001180.jpg,,,,,
audit2000_reann_1562,BURST,2638,ovtb_v2638_p003422,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2638_p003422.jpg,,,,,
audit2000_reann_1739,BURST,2327,ovtb_v2327_p003008,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2327_p003008.jpg,,,,,
audit2000_reann_1978,BURST,2222,ovtb_v2222_p002900,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2222_p002900.jpg,,,,,
audit2000_reann_1091,TAO,2519,ovtb_v2519_p001182,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v2519_p001182.jpg,,,,,
audit2000_reann_0188,OVT-B,443,ovtb_v443_p005242,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v443_p005242.jpg,,,,,
audit2000_reann_0060,OVT-B,36,ovtb_v36_p002218,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v36_p002218.jpg,,,,,
audit2000_reann_0338,OVT-B,562,ovtb_v562_p006085,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v562_p006085.jpg,,,,,
audit2000_reann_1292,TAO,3210,ovtb_v3210_p001732,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v3210_p001732.jpg,,,,,
audit2000_reann_0617,OVT-B,25,ovtb_v25_p001151,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v25_p001151.jpg,,,,,
audit2000_reann_0381,OVT-B,873,ovtb_v873_p008399,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v873_p008399.jpg,,,,,
audit2000_reann_0172,OVT-B,53,ovtb_v53_p002694,,,,,,
audit2000_reann_0047,OVT-B,36,ovtb_v36_p002214,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v36_p002214.jpg,,,,,
audit2000_reann_1623,BURST,673,ovtb_v673_p001122,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v673_p001122.jpg,,,,,
audit2000_reann_0828,TAO,4044,ovtb_v4044_p002418,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v4044_p002418.jpg,,,,,
audit2000_reann_1700,BURST,68,ovtb_v68_p000151,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v68_p000151.jpg,,,,,
audit2000_reann_1578,BURST,1467,ovtb_v1467_p001919,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1467_p001919.jpg,,,,,
audit2000_reann_1778,BURST,1376,ovtb_v1376_p001864,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1376_p001864.jpg,,,,,
audit2000_reann_1089,TAO,1058,ovtb_v1058_p000570,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v1058_p000570.jpg,,,,,
audit2000_reann_0289,OVT-B,867,ovtb_v867_p008375,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v867_p008375.jpg,,,,,
audit2000_reann_0687,OVT-B,876,ovtb_v876_p008458,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v876_p008458.jpg,,,,,
audit2000_reann_0587,OVT-B,97,ovtb_v97_p002959,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v97_p002959.jpg,,,,,
audit2000_reann_1267,TAO,3210,ovtb_v3210_p001726,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v3210_p001726.jpg,,,,,
audit2000_reann_1878,BURST,90,ovtb_v90_p000192,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v90_p000192.jpg,,,,,
audit2000_reann_0113,OVT-B,994,ovtb_v994_p009303,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v994_p009303.jpg,,,,,
audit2000_reann_1368,TAO,3053,ovtb_v3053_p001607,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v3053_p001607.jpg,,,,,
audit2000_reann_0992,TAO,85,ovtb_v85_p000076,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v85_p000076.jpg,,,,,
audit2000_reann_0946,TAO,2660,ovtb_v2660_p001263,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v2660_p001263.jpg,,,,,
audit2000_reann_0433,OVT-B,542,ovtb_v542_p005945,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v542_p005945.jpg,,,,,
audit2000_reann_1901,BURST,1301,ovtb_v1301_p001854,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1301_p001854.jpg,,,,,
audit2000_reann_0892,TAO,5304,ovtb_v5304_p003748,,,,,,
audit2000_reann_1775,BURST,2222,ovtb_v2222_p002885,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2222_p002885.jpg,,,,,
audit2000_reann_1810,BURST,2539,ovtb_v2539_p003347,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2539_p003347.jpg,,,,,
audit2000_reann_1188,TAO,4634,ovtb_v4634_p002913,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v4634_p002913.jpg,,,,,
audit2000_reann_0263,OVT-B,693,ovtb_v693_p007116,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v693_p007116.jpg,,,,,
audit2000_reann_1518,BURST,401,ovtb_v401_p000710,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v401_p000710.jpg,,,,,
audit2000_reann_1061,TAO,4035,ovtb_v4035_p002497,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v4035_p002497.jpg,,,,,
audit2000_reann_0210,OVT-B,260,ovtb_v260_p003998,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v260_p003998.jpg,,,,,
audit2000_reann_0575,OVT-B,664,ovtb_v664_p006875,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v664_p006875.jpg,,,,,
audit2000_reann_0961,TAO,1675,ovtb_v1675_p000825,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v1675_p000825.jpg,,,,,
audit2000_reann_1704,BURST,286,ovtb_v286_p000617,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v286_p000617.jpg,,,,,
audit2000_reann_0089,OVT-B,36,ovtb_v36_p002222,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v36_p002222.jpg,,,,,
audit2000_reann_1655,BURST,129,ovtb_v129_p000205,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v129_p000205.jpg,,,,,
audit2000_reann_1962,BURST,2281,ovtb_v2281_p002683,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2281_p002683.jpg,,,,,
audit2000_reann_0843,TAO,4232,ovtb_v4232_p002579,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v4232_p002579.jpg,,,,,
audit2000_reann_0730,TAO,661,ovtb_v661_p000404,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v661_p000404.jpg,,,,,
audit2000_reann_0442,OVT-B,173,ovtb_v173_p003385,,,,,,
audit2000_reann_0175,OVT-B,392,ovtb_v392_p004899,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v392_p004899.jpg,,,,,
audit2000_reann_0507,OVT-B,666,ovtb_v666_p006889,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v666_p006889.jpg,,,,,
audit2000_reann_1608,BURST,1890,ovtb_v1890_p002492,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1890_p002492.jpg,,,,,
audit2000_reann_0586,OVT-B,304,ovtb_v304_p004340,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v304_p004340.jpg,,,,,
audit2000_reann_0445,OVT-B,784,ovtb_v784_p007762,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v784_p007762.jpg,,,,,
audit2000_reann_1158,TAO,3538,ovtb_v3538_p002152,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v3538_p002152.jpg,,,,,
audit2000_reann_1907,BURST,1000,ovtb_v1000_p001325,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1000_p001325.jpg,,,,,
audit2000_reann_1358,TAO,4853,ovtb_v4853_p003219,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v4853_p003219.jpg,,,,,
audit2000_reann_1699,BURST,2858,ovtb_v2858_p003635,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2858_p003635.jpg,,,,,
audit2000_reann_1556,BURST,460,ovtb_v460_p000843,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v460_p000843.jpg,,,,,
audit2000_reann_1452,BURST,1514,ovtb_v1514_p001855,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1514_p001855.jpg,,,,,
audit2000_reann_1130,TAO,5409,ovtb_v5409_p003893,,,,,,
audit2000_reann_0178,OVT-B,554,ovtb_v554_p006029,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v554_p006029.jpg,,,,,
audit2000_reann_0568,OVT-B,782,ovtb_v782_p007732,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v782_p007732.jpg,,,,,
audit2000_reann_0686,OVT-B,669,ovtb_v669_p006913,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v669_p006913.jpg,,,,,
audit2000_reann_0605,OVT-B,656,ovtb_v656_p006793,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v656_p006793.jpg,,,,,
audit2000_reann_1625,BURST,2989,ovtb_v2989_p003773,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2989_p003773.jpg,,,,,
audit2000_reann_1994,BURST,979,ovtb_v979_p001474,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v979_p001474.jpg,,,,,
audit2000_reann_0817,TAO,4493,ovtb_v4493_p002926,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v4493_p002926.jpg,,,,,
audit2000_reann_1616,BURST,979,ovtb_v979_p001475,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v979_p001475.jpg,,,,,
audit2000_reann_1493,BURST,1067,ovtb_v1067_p001268,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1067_p001268.jpg,,,,,
audit2000_reann_0392,OVT-B,24,ovtb_v24_p001089,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v24_p001089.jpg,,,,,
audit2000_reann_1998,BURST,272,ovtb_v272_p000435,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v272_p000435.jpg,,,,,
audit2000_reann_1722,BURST,2421,ovtb_v2421_p003125,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2421_p003125.jpg,,,,,
audit2000_reann_1393,TAO,635,ovtb_v635_p000385,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v635_p000385.jpg,,,,,
audit2000_reann_1251,TAO,2491,ovtb_v2491_p001144,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v2491_p001144.jpg,,,,,
audit2000_reann_0691,OVT-B,421,ovtb_v421_p005074,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v421_p005074.jpg,,,,,
audit2000_reann_1360,TAO,2227,ovtb_v2227_p001193,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v2227_p001193.jpg,,,,,
audit2000_reann_1413,BURST,84,ovtb_v84_p000137,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v84_p000137.jpg,,,,,
audit2000_reann_0361,OVT-B,724,ovtb_v724_p007285,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v724_p007285.jpg,,,,,
audit2000_reann_1664,BURST,1981,ovtb_v1981_p002488,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1981_p002488.jpg,,,,,
audit2000_reann_0873,TAO,2578,ovtb_v2578_p001225,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v2578_p001225.jpg,,,,,
audit2000_reann_1361,TAO,13,ovtb_v13_p000044,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v13_p000044.jpg,,,,,
audit2000_reann_0006,OVT-B,40,ovtb_v40_p002403,,,,,,
audit2000_reann_0278,OVT-B,38,ovtb_v38_p002313,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v38_p002313.jpg,,,,,
audit2000_reann_0790,TAO,3063,ovtb_v3063_p001497,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v3063_p001497.jpg,,,,,
audit2000_reann_1634,BURST,428,ovtb_v428_p000963,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v428_p000963.jpg,,,,,
audit2000_reann_0320,OVT-B,974,ovtb_v974_p009153,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v974_p009153.jpg,,,,,
audit2000_reann_1167,TAO,5305,ovtb_v5305_p003759,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v5305_p003759.jpg,,,,,
audit2000_reann_1838,BURST,1593,ovtb_v1593_p001981,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1593_p001981.jpg,,,,,
audit2000_reann_1266,TAO,2772,ovtb_v2772_p001463,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v2772_p001463.jpg,,,,,
audit2000_reann_1955,BURST,259,ovtb_v259_p000370,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v259_p000370.jpg,,,,,
audit2000_reann_1557,BURST,2706,ovtb_v2706_p003458,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2706_p003458.jpg,,,,,
audit2000_reann_1734,BURST,566,ovtb_v566_p001008,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v566_p001008.jpg,,,,,
audit2000_reann_0673,OVT-B,857,ovtb_v857_p008280,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v857_p008280.jpg,,,,,
audit2000_reann_0844,TAO,4896,ovtb_v4896_p003375,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v4896_p003375.jpg,,,,,
audit2000_reann_1372,TAO,5595,ovtb_v5595_p004079,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v5595_p004079.jpg,,,,,
audit2000_reann_0147,OVT-B,693,ovtb_v693_p007111,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v693_p007111.jpg,,,,,
audit2000_reann_1207,TAO,5373,ovtb_v5373_p003794,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v5373_p003794.jpg,,,,,
audit2000_reann_0179,OVT-B,33,ovtb_v33_p001891,,,,,,
audit2000_reann_0330,OVT-B,276,ovtb_v276_p004106,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v276_p004106.jpg,,,,,
audit2000_reann_1224,TAO,4589,ovtb_v4589_p003039,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v4589_p003039.jpg,,,,,
audit2000_reann_0327,OVT-B,453,ovtb_v453_p005311,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v453_p005311.jpg,,,,,
audit2000_reann_0670,OVT-B,738,ovtb_v738_p007357,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v738_p007357.jpg,,,,,
audit2000_reann_0377,OVT-B,828,ovtb_v828_p008086,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v828_p008086.jpg,,,,,
audit2000_reann_1615,BURST,2002,ovtb_v2002_p002555,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2002_p002555.jpg,,,,,
audit2000_reann_0022,OVT-B,538,ovtb_v538_p005898,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v538_p005898.jpg,,,,,
audit2000_reann_0836,TAO,5945,ovtb_v5945_p004454,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v5945_p004454.jpg,,,,,
audit2000_reann_1069,TAO,399,ovtb_v399_p000255,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v399_p000255.jpg,,,,,
audit2000_reann_0187,OVT-B,241,ovtb_v241_p003843,,,,,,
audit2000_reann_0149,OVT-B,726,ovtb_v726_p007294,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v726_p007294.jpg,,,,,
audit2000_reann_1015,TAO,4830,ovtb_v4830_p003024,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v4830_p003024.jpg,,,,,
audit2000_reann_1770,BURST,2222,ovtb_v2222_p002880,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2222_p002880.jpg,,,,,
audit2000_reann_0316,OVT-B,151,ovtb_v151_p003281,,,,,,
audit2000_reann_1627,BURST,1577,ovtb_v1577_p001962,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1577_p001962.jpg,,,,,
audit2000_reann_1906,BURST,923,ovtb_v923_p001392,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v923_p001392.jpg,,,,,
audit2000_reann_1128,TAO,5242,ovtb_v5242_p003652,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v5242_p003652.jpg,,,,,
audit2000_reann_0275,OVT-B,27,ovtb_v27_p001280,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v27_p001280.jpg,,,,,
audit2000_reann_0546,OVT-B,20,ovtb_v20_p000921,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v20_p000921.jpg,,,,,
audit2000_reann_0658,OVT-B,407,ovtb_v407_p004985,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v407_p004985.jpg,,,,,
audit2000_reann_1764,BURST,1897,ovtb_v1897_p002315,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1897_p002315.jpg,,,,,
audit2000_reann_0796,TAO,4332,ovtb_v4332_p002785,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v4332_p002785.jpg,,,,,
audit2000_reann_1711,BURST,612,ovtb_v612_p001077,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v612_p001077.jpg,,,,,
audit2000_reann_1227,TAO,5938,ovtb_v5938_p004425,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v5938_p004425.jpg,,,,,
audit2000_reann_0931,TAO,3054,ovtb_v3054_p001476,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v3054_p001476.jpg,,,,,
audit2000_reann_0825,TAO,4784,ovtb_v4784_p002953,,,,,,
audit2000_reann_1072,TAO,114,ovtb_v114_p000087,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v114_p000087.jpg,,,,,
audit2000_reann_1520,BURST,387,ovtb_v387_p000652,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v387_p000652.jpg,,,,,
audit2000_reann_0243,OVT-B,577,ovtb_v577_p006234,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v577_p006234.jpg,,,,,
audit2000_reann_1542,BURST,118,ovtb_v118_p000141,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v118_p000141.jpg,,,,,
audit2000_reann_1721,BURST,1952,ovtb_v1952_p002399,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1952_p002399.jpg,,,,,
audit2000_reann_0031,OVT-B,968,ovtb_v968_p009127,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v968_p009127.jpg,,,,,
audit2000_reann_1640,BURST,222,ovtb_v222_p000398,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v222_p000398.jpg,,,,,
audit2000_reann_0095,OVT-B,493,ovtb_v493_p005602,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v493_p005602.jpg,,,,,
audit2000_reann_0501,OVT-B,524,ovtb_v524_p005779,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v524_p005779.jpg,,,,,
audit2000_reann_0477,OVT-B,989,ovtb_v989_p009278,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v989_p009278.jpg,,,,,
audit2000_reann_1588,BURST,2638,ovtb_v2638_p003427,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2638_p003427.jpg,,,,,
audit2000_reann_1355,TAO,5836,ovtb_v5836_p004306,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v5836_p004306.jpg,,,,,
audit2000_reann_0184,OVT-B,504,ovtb_v504_p005652,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v504_p005652.jpg,,,,,
audit2000_reann_1076,TAO,4930,ovtb_v4930_p003240,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v4930_p003240.jpg,,,,,
audit2000_reann_0420,OVT-B,29,ovtb_v29_p001379,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v29_p001379.jpg,,,,,
audit2000_reann_1301,TAO,5603,ovtb_v5603_p004015,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v5603_p004015.jpg,,,,,
audit2000_reann_1828,BURST,2731,ovtb_v2731_p003238,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2731_p003238.jpg,,,,,
audit2000_reann_0106,OVT-B,591,ovtb_v591_p006320,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v591_p006320.jpg,,,,,
audit2000_reann_0531,OVT-B,426,ovtb_v426_p005105,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v426_p005105.jpg,,,,,
audit2000_reann_1651,BURST,2510,ovtb_v2510_p003167,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2510_p003167.jpg,,,,,
audit2000_reann_0294,OVT-B,525,ovtb_v525_p005792,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v525_p005792.jpg,,,,,
audit2000_reann_0511,OVT-B,328,ovtb_v328_p004518,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v328_p004518.jpg,,,,,
audit2000_reann_0920,TAO,2978,ovtb_v2978_p001514,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v2978_p001514.jpg,,,,,
audit2000_reann_1821,BURST,1410,ovtb_v1410_p001959,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1410_p001959.jpg,,,,,
audit2000_reann_1809,BURST,1557,ovtb_v1557_p002033,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1557_p002033.jpg,,,,,
audit2000_reann_1059,TAO,1111,ovtb_v1111_p000623,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v1111_p000623.jpg,,,,,
audit2000_reann_0998,TAO,3474,ovtb_v3474_p001994,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v3474_p001994.jpg,,,,,
audit2000_reann_1620,BURST,484,ovtb_v484_p001083,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v484_p001083.jpg,,,,,
audit2000_reann_1561,BURST,387,ovtb_v387_p000653,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v387_p000653.jpg,,,,,
audit2000_reann_0464,OVT-B,382,ovtb_v382_p004807,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v382_p004807.jpg,,,,,
