audit_item_id,ctc_dataset,sequence_id,frame_start,frame_end,source_image_path,source_frame_index,source_bbox_x,source_bbox_y,source_bbox_w,source_bbox_h,target_image_path,target_frame_index,target_bbox_x,target_bbox_y,target_bbox_w,target_bbox_h,packet,strong_model_label,strong_model_confidence,strong_model_support_score,model_reason,strong_model_id,auditor_id,human_label,human_confidence,human_notes,human_accepts_ai_label,evidence_scope
CTC-PHASE81-0202,PhC-C2DH-U373,2,26,27,PhC-C2DH-U373/02/t026,26,569,458,6,5,PhC-C2DH-U373/02/t027,27,639,323,3,3,hard_negative_or_uncertain_control,unsupported,medium,0.359079,image-template or geometry evidence does not support the proposed adjacent-frame link,phase91_ctc_image_template_segmentation_surrogate_v1,phase91_ctc_image_template_segmentation_surrogate_v1,unsupported,medium,model-surrogate replacement label; not external human evidence; image-template or geometry evidence does not support the proposed adjacent-frame link,model_surrogate_not_human,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0203,PhC-C2DH-U373,2,33,34,PhC-C2DH-U373/02/t033,33,642,301,3,3,PhC-C2DH-U373/02/t034,34,548,458,5,5,hard_negative_or_uncertain_control,unsupported,medium,0.414488,image-template or geometry evidence does not support the proposed adjacent-frame link,phase91_ctc_image_template_segmentation_surrogate_v1,phase91_ctc_image_template_segmentation_surrogate_v1,unsupported,medium,model-surrogate replacement label; not external human evidence; image-template or geometry evidence does not support the proposed adjacent-frame link,model_surrogate_not_human,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0206,PhC-C2DH-U373,2,83,84,PhC-C2DH-U373/02/t083,83,635,265,3,3,PhC-C2DH-U373/02/t084,84,485,438,3,3,hard_negative_or_uncertain_control,unsupported,medium,0.489223,image-template or geometry evidence does not support the proposed adjacent-frame link,phase91_ctc_image_template_segmentation_surrogate_v1,phase91_ctc_image_template_segmentation_surrogate_v1,unsupported,medium,model-surrogate replacement label; not external human evidence; image-template or geometry evidence does not support the proposed adjacent-frame link,model_surrogate_not_human,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0240,PhC-C2DH-U373,2,80,81,PhC-C2DH-U373/02/t080,80,638,264,3,3,PhC-C2DH-U373/02/t081,81,485,441,3,3,hard_negative_or_uncertain_control,unsupported,medium,0.471353,image-template or geometry evidence does not support the proposed adjacent-frame link,phase91_ctc_image_template_segmentation_surrogate_v1,phase91_ctc_image_template_segmentation_surrogate_v1,unsupported,medium,model-surrogate replacement label; not external human evidence; image-template or geometry evidence does not support the proposed adjacent-frame link,model_surrogate_not_human,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0241,PhC-C2DH-U373,2,83,84,PhC-C2DH-U373/02/t083,83,485,439,3,3,PhC-C2DH-U373/02/t084,84,635,265,3,3,hard_negative_or_uncertain_control,unsupported,medium,0.464107,image-template or geometry evidence does not support the proposed adjacent-frame link,phase91_ctc_image_template_segmentation_surrogate_v1,phase91_ctc_image_template_segmentation_surrogate_v1,unsupported,medium,model-surrogate replacement label; not external human evidence; image-template or geometry evidence does not support the proposed adjacent-frame link,model_surrogate_not_human,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0245,PhC-C2DH-U373,2,81,82,PhC-C2DH-U373/02/t081,81,638,264,3,3,PhC-C2DH-U373/02/t082,82,485,441,3,3,hard_negative_or_uncertain_control,unsupported,medium,0.452441,image-template or geometry evidence does not support the proposed adjacent-frame link,phase91_ctc_image_template_segmentation_surrogate_v1,phase91_ctc_image_template_segmentation_surrogate_v1,unsupported,medium,model-surrogate replacement label; not external human evidence; image-template or geometry evidence does not support the proposed adjacent-frame link,model_surrogate_not_human,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0257,PhC-C2DH-U373,2,77,78,PhC-C2DH-U373/02/t077,77,484,446,3,3,PhC-C2DH-U373/02/t078,78,638,264,3,3,hard_negative_or_uncertain_control,unsupported,medium,0.526165,image-template or geometry evidence does not support the proposed adjacent-frame link,phase91_ctc_image_template_segmentation_surrogate_v1,phase91_ctc_image_template_segmentation_surrogate_v1,unsupported,medium,model-surrogate replacement label; not external human evidence; image-template or geometry evidence does not support the proposed adjacent-frame link,model_surrogate_not_human,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0264,PhC-C2DH-U373,2,104,105,PhC-C2DH-U373/02/t104,104,641,301,3,3,PhC-C2DH-U373/02/t105,105,424,431,3,3,hard_negative_or_uncertain_control,unsupported,medium,0.408914,image-template or geometry evidence does not support the proposed adjacent-frame link,phase91_ctc_image_template_segmentation_surrogate_v1,phase91_ctc_image_template_segmentation_surrogate_v1,unsupported,medium,model-surrogate replacement label; not external human evidence; image-template or geometry evidence does not support the proposed adjacent-frame link,model_surrogate_not_human,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0290,PhC-C2DH-U373,2,3,4,PhC-C2DH-U373/02/t003,3,641,291,3,3,PhC-C2DH-U373/02/t004,4,578,106,9,9,hard_negative_or_uncertain_control,unsupported,medium,0.342113,image-template or geometry evidence does not support the proposed adjacent-frame link,phase91_ctc_image_template_segmentation_surrogate_v1,phase91_ctc_image_template_segmentation_surrogate_v1,unsupported,medium,model-surrogate replacement label; not external human evidence; image-template or geometry evidence does not support the proposed adjacent-frame link,model_surrogate_not_human,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0334,PhC-C2DH-U373,2,105,106,PhC-C2DH-U373/02/t105,105,424,431,3,3,PhC-C2DH-U373/02/t106,106,53,306,3,3,hard_negative_or_uncertain_control,unsupported,medium,0.49934,image-template or geometry evidence does not support the proposed adjacent-frame link,phase91_ctc_image_template_segmentation_surrogate_v1,phase91_ctc_image_template_segmentation_surrogate_v1,unsupported,medium,model-surrogate replacement label; not external human evidence; image-template or geometry evidence does not support the proposed adjacent-frame link,model_surrogate_not_human,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0348,PhC-C2DH-U373,2,27,28,PhC-C2DH-U373/02/t027,27,569,458,5,5,PhC-C2DH-U373/02/t028,28,640,322,3,3,hard_negative_or_uncertain_control,unsupported,medium,0.387405,image-template or geometry evidence does not support the proposed adjacent-frame link,phase91_ctc_image_template_segmentation_surrogate_v1,phase91_ctc_image_template_segmentation_surrogate_v1,unsupported,medium,model-surrogate replacement label; not external human evidence; image-template or geometry evidence does not support the proposed adjacent-frame link,model_surrogate_not_human,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0354,PhC-C2DH-U373,2,15,16,PhC-C2DH-U373/02/t015,15,606,444,11,11,PhC-C2DH-U373/02/t016,16,641,325,3,3,hard_negative_or_uncertain_control,unsupported,medium,0.321673,image-template or geometry evidence does not support the proposed adjacent-frame link,phase91_ctc_image_template_segmentation_surrogate_v1,phase91_ctc_image_template_segmentation_surrogate_v1,unsupported,medium,model-surrogate replacement label; not external human evidence; image-template or geometry evidence does not support the proposed adjacent-frame link,model_surrogate_not_human,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0378,PhC-C2DH-U373,2,74,75,PhC-C2DH-U373/02/t074,74,638,266,3,3,PhC-C2DH-U373/02/t075,75,482,453,3,3,hard_negative_or_uncertain_control,unsupported,medium,0.483261,image-template or geometry evidence does not support the proposed adjacent-frame link,phase91_ctc_image_template_segmentation_surrogate_v1,phase91_ctc_image_template_segmentation_surrogate_v1,unsupported,medium,model-surrogate replacement label; not external human evidence; image-template or geometry evidence does not support the proposed adjacent-frame link,model_surrogate_not_human,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0380,PhC-C2DH-U373,2,8,9,PhC-C2DH-U373/02/t008,8,187,182,11,11,PhC-C2DH-U373/02/t009,9,61,275,9,9,hard_negative_or_uncertain_control,unsupported,medium,0.397027,image-template or geometry evidence does not support the proposed adjacent-frame link,phase91_ctc_image_template_segmentation_surrogate_v1,phase91_ctc_image_template_segmentation_surrogate_v1,unsupported,medium,model-surrogate replacement label; not external human evidence; image-template or geometry evidence does not support the proposed adjacent-frame link,model_surrogate_not_human,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0397,PhC-C2DH-U373,2,12,13,PhC-C2DH-U373/02/t012,12,52,262,9,9,PhC-C2DH-U373/02/t013,13,78,421,7,7,hard_negative_or_uncertain_control,unsupported,medium,0.406182,image-template or geometry evidence does not support the proposed adjacent-frame link,phase91_ctc_image_template_segmentation_surrogate_v1,phase91_ctc_image_template_segmentation_surrogate_v1,unsupported,medium,model-surrogate replacement label; not external human evidence; image-template or geometry evidence does not support the proposed adjacent-frame link,model_surrogate_not_human,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0402,PhC-C2DH-U373,2,31,32,PhC-C2DH-U373/02/t031,31,107,455,10,12,PhC-C2DH-U373/02/t032,32,60,410,5,5,hard_negative_or_uncertain_control,unsupported,medium,0.411404,image-template or geometry evidence does not support the proposed adjacent-frame link,phase91_ctc_image_template_segmentation_surrogate_v1,phase91_ctc_image_template_segmentation_surrogate_v1,unsupported,medium,model-surrogate replacement label; not external human evidence; image-template or geometry evidence does not support the proposed adjacent-frame link,model_surrogate_not_human,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0408,PhC-C2DH-U373,2,79,80,PhC-C2DH-U373/02/t079,79,53,233,1,1,PhC-C2DH-U373/02/t080,80,485,441,3,3,hard_negative_or_uncertain_control,unsupported,medium,0.355763,image-template or geometry evidence does not support the proposed adjacent-frame link,phase91_ctc_image_template_segmentation_surrogate_v1,phase91_ctc_image_template_segmentation_surrogate_v1,unsupported,medium,model-surrogate replacement label; not external human evidence; image-template or geometry evidence does not support the proposed adjacent-frame link,model_surrogate_not_human,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
