risk_model,n_rows,base_flip_rate,mean_roc_auc,std_roc_auc,mean_average_precision,std_average_precision,mean_brier_score,top20_risk_flip_rate,bottom20_risk_flip_rate,top20_enrichment_vs_base,feature_names,cv_scheme,evidence_scope,delta_auc_vs_candidate_margin,system_beats_candidate_margin,combined_beats_candidate_margin,primary_prediction_signal,model_role,panel,K,retain_fraction,flagged_fraction,n_total,n_retained_low_risk,n_flagged_high_risk,retained_flip_rate,flagged_flip_rate,relative_flip_rate_reduction_retained,fraction_flips_flagged,retained_beta_UCB_observed,triage_secondary_success,alpha0,release_size_candidate_level,nonempty_folds,fold_count,min_test_retained_n_across_folds,safe_folds_t1,observed_FTR_t1,observed_flip_rate_retained,mean_FTR_t0_by_design,beta_UCB_max_across_calibration_folds,beta_UCB_mean_across_calibration_folds,alpha0_plus_beta_UCB,budget_pass_pre_eval,seed_level_gate_available,primary_success_candidate_level,primary_success_full_certificate,paper_role
system_size_activity_proxy,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,0.8,,,,,,,,,,,0.075,205.0,5.0,5.0,29.0,0.0,0.2,0.2,0.0,0.31248611206672494,0.2697135977478512,0.38748611206672495,False,False,False,False,risk_triage_or_boundary_diagnostic
system_size_activity_proxy,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,1.0,,,,,,,,,,,0.01,247.0,5.0,5.0,46.0,0.0,0.22672064777327935,0.22672064777327935,0.0,0.31113386377119284,0.28784599788336307,0.32113386377119285,False,False,False,False,risk_triage_or_boundary_diagnostic
system_size_activity_proxy,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,1.0,,,,,,,,,,,0.025,247.0,5.0,5.0,46.0,0.0,0.22672064777327935,0.22672064777327935,0.0,0.31113386377119284,0.28784599788336307,0.33613386377119286,False,False,False,False,risk_triage_or_boundary_diagnostic
system_size_activity_proxy,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,1.0,,,,,,,,,,,0.05,247.0,5.0,5.0,46.0,0.0,0.22672064777327935,0.22672064777327935,0.0,0.31113386377119284,0.28784599788336307,0.36113386377119283,False,False,False,False,risk_triage_or_boundary_diagnostic
system_size_activity_proxy,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,1.0,,,,,,,,,,,0.075,247.0,5.0,5.0,46.0,0.0,0.22672064777327935,0.22672064777327935,0.0,0.31113386377119284,0.28784599788336307,0.38613386377119285,False,False,False,False,risk_triage_or_boundary_diagnostic
system_size_activity_proxy,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.3,,,,,,,,,,,0.01,55.0,4.0,5.0,0.0,4.0,0.0,0.0,0.0,0.07270029673590504,0.06760497810656343,0.08270029673590504,True,False,False,False,risk_triage_or_boundary_diagnostic
system_size_activity_proxy,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.3,,,,,,,,,,,0.025,55.0,4.0,5.0,0.0,4.0,0.0,0.0,0.0,0.07270029673590504,0.06760497810656343,0.09770029673590505,True,False,False,False,risk_triage_or_boundary_diagnostic
system_size_activity_proxy,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.3,,,,,,,,,,,0.05,55.0,4.0,5.0,0.0,4.0,0.0,0.0,0.0,0.07270029673590504,0.06760497810656343,0.12270029673590505,False,False,False,False,risk_triage_or_boundary_diagnostic
system_size_activity_proxy,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.3,,,,,,,,,,,0.075,55.0,4.0,5.0,0.0,4.0,0.0,0.0,0.0,0.07270029673590504,0.06760497810656343,0.14770029673590504,False,False,False,False,risk_triage_or_boundary_diagnostic
system_size_activity_proxy,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.4,,,,,,,,,,,0.01,79.0,5.0,5.0,11.0,4.0,0.05063291139240506,0.05063291139240506,0.0,0.14782360821313795,0.1391469385753536,0.15782360821313796,False,False,False,False,risk_triage_or_boundary_diagnostic
system_size_activity_proxy,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.4,,,,,,,,,,,0.025,79.0,5.0,5.0,11.0,4.0,0.05063291139240506,0.05063291139240506,0.0,0.14782360821313795,0.1391469385753536,0.17282360821313794,False,False,False,False,risk_triage_or_boundary_diagnostic
system_size_activity_proxy,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.4,,,,,,,,,,,0.05,79.0,5.0,5.0,11.0,4.0,0.05063291139240506,0.05063291139240506,0.0,0.14782360821313795,0.1391469385753536,0.19782360821313794,False,False,False,False,risk_triage_or_boundary_diagnostic
system_size_activity_proxy,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.4,,,,,,,,,,,0.075,79.0,5.0,5.0,11.0,4.0,0.05063291139240506,0.05063291139240506,0.0,0.14782360821313795,0.1391469385753536,0.22282360821313796,False,False,False,False,risk_triage_or_boundary_diagnostic
system_size_activity_proxy,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.5,,,,,,,,,,,0.01,91.0,5.0,5.0,13.0,4.0,0.054945054945054944,0.054945054945054944,0.0,0.14143779620633457,0.12164409699542775,0.15143779620633457,False,False,False,False,risk_triage_or_boundary_diagnostic
system_size_activity_proxy,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.5,,,,,,,,,,,0.025,91.0,5.0,5.0,13.0,4.0,0.054945054945054944,0.054945054945054944,0.0,0.14143779620633457,0.12164409699542775,0.16643779620633456,False,False,False,False,risk_triage_or_boundary_diagnostic
system_size_activity_proxy,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.5,,,,,,,,,,,0.05,91.0,5.0,5.0,13.0,4.0,0.054945054945054944,0.054945054945054944,0.0,0.14143779620633457,0.12164409699542775,0.19143779620633455,False,False,False,False,risk_triage_or_boundary_diagnostic
system_size_activity_proxy,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.5,,,,,,,,,,,0.075,91.0,5.0,5.0,13.0,4.0,0.054945054945054944,0.054945054945054944,0.0,0.14143779620633457,0.12164409699542775,0.21643779620633458,False,False,False,False,risk_triage_or_boundary_diagnostic
system_size_activity_proxy,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.6,,,,,,,,,,,0.01,111.0,5.0,5.0,16.0,3.0,0.07207207207207207,0.07207207207207207,0.0,0.16539772792601637,0.15243309983221626,0.17539772792601638,False,False,False,False,risk_triage_or_boundary_diagnostic
system_size_activity_proxy,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.6,,,,,,,,,,,0.025,111.0,5.0,5.0,16.0,3.0,0.07207207207207207,0.07207207207207207,0.0,0.16539772792601637,0.15243309983221626,0.19039772792601636,False,False,False,False,risk_triage_or_boundary_diagnostic
system_size_activity_proxy,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.6,,,,,,,,,,,0.05,111.0,5.0,5.0,16.0,3.0,0.07207207207207207,0.07207207207207207,0.0,0.16539772792601637,0.15243309983221626,0.21539772792601636,False,False,False,False,risk_triage_or_boundary_diagnostic
system_size_activity_proxy,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.6,,,,,,,,,,,0.075,111.0,5.0,5.0,16.0,3.0,0.07207207207207207,0.07207207207207207,0.0,0.16539772792601637,0.15243309983221626,0.24039772792601638,False,False,False,False,risk_triage_or_boundary_diagnostic
system_size_activity_proxy,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.7,,,,,,,,,,,0.01,141.0,5.0,5.0,24.0,2.0,0.1347517730496454,0.1347517730496454,0.0,0.23011526982193298,0.21638162186840032,0.240115269821933,False,False,False,False,risk_triage_or_boundary_diagnostic
system_size_activity_proxy,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.7,,,,,,,,,,,0.025,141.0,5.0,5.0,24.0,2.0,0.1347517730496454,0.1347517730496454,0.0,0.23011526982193298,0.21638162186840032,0.255115269821933,False,False,False,False,risk_triage_or_boundary_diagnostic
system_size_activity_proxy,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.7,,,,,,,,,,,0.05,141.0,5.0,5.0,24.0,2.0,0.1347517730496454,0.1347517730496454,0.0,0.23011526982193298,0.21638162186840032,0.28011526982193297,False,False,False,False,risk_triage_or_boundary_diagnostic
system_size_activity_proxy,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.7,,,,,,,,,,,0.075,141.0,5.0,5.0,24.0,2.0,0.1347517730496454,0.1347517730496454,0.0,0.23011526982193298,0.21638162186840032,0.305115269821933,False,False,False,False,risk_triage_or_boundary_diagnostic
system_size_activity_proxy,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.8,,,,,,,,,,,0.01,151.0,5.0,5.0,25.0,1.0,0.15894039735099338,0.15894039735099338,0.0,0.2684908599981644,0.25006773136043636,0.2784908599981644,False,False,False,False,risk_triage_or_boundary_diagnostic
system_size_activity_proxy,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.8,,,,,,,,,,,0.025,151.0,5.0,5.0,25.0,1.0,0.15894039735099338,0.15894039735099338,0.0,0.2684908599981644,0.25006773136043636,0.29349085999816443,False,False,False,False,risk_triage_or_boundary_diagnostic
system_size_activity_proxy,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.8,,,,,,,,,,,0.05,151.0,5.0,5.0,25.0,1.0,0.15894039735099338,0.15894039735099338,0.0,0.2684908599981644,0.25006773136043636,0.3184908599981644,False,False,False,False,risk_triage_or_boundary_diagnostic
system_size_activity_proxy,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.8,,,,,,,,,,,0.075,151.0,5.0,5.0,25.0,1.0,0.15894039735099338,0.15894039735099338,0.0,0.2684908599981644,0.25006773136043636,0.3434908599981644,False,False,False,False,risk_triage_or_boundary_diagnostic
system_size_activity_proxy,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,1.0,,,,,,,,,,,0.01,191.0,5.0,5.0,35.0,0.0,0.23036649214659685,0.23036649214659685,0.0,0.31039356286752195,0.3017322584799502,0.32039356286752196,False,False,False,False,risk_triage_or_boundary_diagnostic
system_size_activity_proxy,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,1.0,,,,,,,,,,,0.025,191.0,5.0,5.0,35.0,0.0,0.23036649214659685,0.23036649214659685,0.0,0.31039356286752195,0.3017322584799502,0.335393562867522,False,False,False,False,risk_triage_or_boundary_diagnostic
system_size_activity_proxy,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,1.0,,,,,,,,,,,0.05,191.0,5.0,5.0,35.0,0.0,0.23036649214659685,0.23036649214659685,0.0,0.31039356286752195,0.3017322584799502,0.36039356286752194,False,False,False,False,risk_triage_or_boundary_diagnostic
system_size_activity_proxy,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,1.0,,,,,,,,,,,0.075,191.0,5.0,5.0,35.0,0.0,0.23036649214659685,0.23036649214659685,0.0,0.31039356286752195,0.3017322584799502,0.38539356286752197,False,False,False,False,risk_triage_or_boundary_diagnostic
