K,primary_queue_status,material_id,t1_label,alignn_score,alignn_predicted_e_above_hull,cgcnn_ens10_pred_e_form,megnet_pred_e_form,near_hull_50mev_t0_or_t1,t1_false_explanation_class
500,PARC_release,wbm-4-35480,t1_stable,0.9823650000000002,-0.9823650000000002,-1.51145,-1.5972,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-4-36979,t1_stable,0.5868369999999999,-0.5868369999999999,-0.94767,-0.9799,False,t1_stable_or_true_release
300,raw_only_requested_budget,wbm-4-37186,t1_false_or_unresolved,0.7434640000000001,-0.7434640000000001,-1.27063,-0.9614,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-4-37186,t1_false_or_unresolved,0.7434640000000001,-0.7434640000000001,-1.27063,-0.9614,False,ALIGNN_FF_disagrees_with_current_MP_label
300,raw_only_requested_budget,wbm-4-37444,t1_stable,0.6802969999999999,-0.6802969999999999,-0.5639200000000001,-0.8298,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-4-37444,t1_stable,0.6802969999999999,-0.6802969999999999,-0.5639200000000001,-0.8298,False,t1_stable_or_true_release
300,raw_only_requested_budget,wbm-4-39964,t1_stable,0.6467959999999999,-0.6467959999999999,-1.46618,-1.3573,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-4-39964,t1_stable,0.6467959999999999,-0.6467959999999999,-1.46618,-1.3573,False,t1_stable_or_true_release
300,raw_only_requested_budget,wbm-4-40044,t1_stable,0.7336940000000001,-0.7336940000000001,-0.98607,-0.7718,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-4-40044,t1_stable,0.7336940000000001,-0.7336940000000001,-0.98607,-0.7718,False,t1_stable_or_true_release
300,PARC_release,wbm-4-4705,t1_stable,0.7850779999999999,-0.7850779999999999,-1.4000999999999997,-1.3238,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-4-4705,t1_stable,0.7850779999999999,-0.7850779999999999,-1.4000999999999997,-1.3238,False,t1_stable_or_true_release
300,PARC_release,wbm-4-4706,t1_stable,0.8094779999999999,-0.8094779999999999,-1.43921,-1.4174,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-4-4706,t1_stable,0.8094779999999999,-0.8094779999999999,-1.43921,-1.4174,False,t1_stable_or_true_release
300,raw_only_requested_budget,wbm-4-4751,t1_stable,0.6665880000000002,-0.6665880000000002,-1.96131,-1.5253,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-4-4751,t1_stable,0.6665880000000002,-0.6665880000000002,-1.96131,-1.5253,False,t1_stable_or_true_release
300,PARC_release,wbm-4-4752,t1_stable,0.8567879999999999,-0.8567879999999999,-2.0165,-1.5357,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-4-4752,t1_stable,0.8567879999999999,-0.8567879999999999,-2.0165,-1.5357,False,t1_stable_or_true_release
300,raw_only_requested_budget,wbm-4-4766,t1_stable,0.6649750000000001,-0.6649750000000001,-1.1227399999999998,-0.9213,True,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-4-4766,t1_stable,0.6649750000000001,-0.6649750000000001,-1.1227399999999998,-0.9213,True,t1_stable_or_true_release
300,raw_only_requested_budget,wbm-4-4767,t1_stable,0.652946,-0.652946,-0.78255,-0.7192,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-4-4767,t1_stable,0.652946,-0.652946,-0.78255,-0.7192,False,t1_stable_or_true_release
300,raw_only_requested_budget,wbm-4-4775,t1_false_or_unresolved,0.803582,-0.803582,-1.95848,-1.7197,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-4-4775,t1_false_or_unresolved,0.803582,-0.803582,-1.95848,-1.7197,False,ALIGNN_FF_disagrees_with_current_MP_label
300,raw_only_requested_budget,wbm-4-4780,t1_false_or_unresolved,0.7192609999999999,-0.7192609999999999,-1.81395,-1.8953,False,unresolved_current_MP_hull_reference
500,raw_only_requested_budget,wbm-4-4780,t1_false_or_unresolved,0.7192609999999999,-0.7192609999999999,-1.81395,-1.8953,False,unresolved_current_MP_hull_reference
300,raw_only_requested_budget,wbm-4-4786,t1_stable,0.7677499999999999,-0.7677499999999999,-0.7051000000000001,-0.6128,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-4-4786,t1_stable,0.7677499999999999,-0.7677499999999999,-0.7051000000000001,-0.6128,False,t1_stable_or_true_release
300,raw_only_requested_budget,wbm-4-4787,t1_false_or_unresolved,0.643116,-0.643116,-0.7655600000000001,-0.6966,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-4-4787,t1_false_or_unresolved,0.643116,-0.643116,-0.7655600000000001,-0.6966,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-4-4788,t1_stable,0.5719879999999999,-0.5719879999999999,-0.78786,-0.6153,True,t1_stable_or_true_release
300,PARC_release,wbm-4-4791,t1_stable,1.134451,-1.134451,-1.7038999999999995,-1.6437,False,t1_stable_or_true_release
500,PARC_release,wbm-4-4791,t1_stable,1.134451,-1.134451,-1.7038999999999995,-1.6437,False,t1_stable_or_true_release
300,raw_only_requested_budget,wbm-4-5717,t1_stable,0.8094190000000001,-0.8094190000000001,-1.79301,-1.8658,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-4-5717,t1_stable,0.8094190000000001,-0.8094190000000001,-1.79301,-1.8658,False,t1_stable_or_true_release
300,raw_only_requested_budget,wbm-4-5718,t1_stable,0.847118,-0.847118,-2.02293,-1.6367,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-4-5718,t1_stable,0.847118,-0.847118,-2.02293,-1.6367,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-4-6559,t1_false_or_unresolved,0.5728960000000001,-0.5728960000000001,-2.3707199999999995,-2.7634,True,near_hull_50meV_boundary
300,raw_only_requested_budget,wbm-4-6660,t1_false_or_unresolved,0.684539,-0.684539,-0.9377799999999998,-1.4328,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-4-6660,t1_false_or_unresolved,0.684539,-0.684539,-0.9377799999999998,-1.4328,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-4-6671,t1_stable,0.6485939999999999,-0.6485939999999999,-1.6242600000000005,-1.9719,False,t1_stable_or_true_release
300,raw_only_requested_budget,wbm-4-6675,t1_false_or_unresolved,0.660237,-0.660237,-1.51576,-1.8608,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-4-6675,t1_false_or_unresolved,0.660237,-0.660237,-1.51576,-1.8608,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-4-6684,t1_false_or_unresolved,0.5963319999999999,-0.5963319999999999,-1.58705,-1.9184,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-4-6704,t1_stable,0.577712,-0.577712,-1.60399,-2.0494,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-4-6713,t1_stable,0.6089819999999999,-0.6089819999999999,-1.6921200000000003,-2.0697,False,t1_stable_or_true_release
300,raw_only_requested_budget,wbm-4-6719,t1_false_or_unresolved,0.6740000000000002,-0.6740000000000002,-1.46357,-2.0383,True,near_hull_25meV_boundary
500,raw_only_requested_budget,wbm-4-6719,t1_false_or_unresolved,0.6740000000000002,-0.6740000000000002,-1.46357,-2.0383,True,near_hull_25meV_boundary
500,raw_only_requested_budget,wbm-4-6878,t1_stable,0.589459,-0.589459,-0.6908000000000001,-0.7614,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-4-7296,t1_stable,0.554574,-0.554574,-0.82717,-0.8929,False,t1_stable_or_true_release
300,raw_only_requested_budget,wbm-4-7615,t1_stable,0.680816,-0.680816,-0.54396,-0.7669,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-4-7615,t1_stable,0.680816,-0.680816,-0.54396,-0.7669,False,t1_stable_or_true_release
300,raw_only_requested_budget,wbm-4-9645,t1_false_or_unresolved,0.7205840000000001,-0.7205840000000001,-0.9169900000000002,-0.8535,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-4-9645,t1_false_or_unresolved,0.7205840000000001,-0.7205840000000001,-0.9169900000000002,-0.8535,False,ALIGNN_FF_disagrees_with_current_MP_label
300,PARC_release,wbm-5-10232,t1_false_or_unresolved,0.934042,-0.934042,-1.3015,-1.3013,False,ALIGNN_FF_disagrees_with_current_MP_label
500,PARC_release,wbm-5-10232,t1_false_or_unresolved,0.934042,-0.934042,-1.3015,-1.3013,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-5-10256,t1_false_or_unresolved,0.6078799999999998,-0.6078799999999998,-1.60959,-1.1846,False,ALIGNN_FF_disagrees_with_current_MP_label
300,PARC_release,wbm-5-10269,t1_false_or_unresolved,1.03648,-1.03648,-1.31873,-1.3203,False,ALIGNN_FF_disagrees_with_current_MP_label
500,PARC_release,wbm-5-10269,t1_false_or_unresolved,1.03648,-1.03648,-1.31873,-1.3203,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-5-12555,t1_stable,0.5942829999999999,-0.5942829999999999,-0.36725,-0.8729,False,t1_stable_or_true_release
300,PARC_release,wbm-5-19418,t1_stable,0.830101,-0.830101,-1.54815,-1.5109,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-5-19418,t1_stable,0.830101,-0.830101,-1.54815,-1.5109,False,t1_stable_or_true_release
300,PARC_release,wbm-5-19419,t1_stable,0.8713,-0.8713,-1.66961,-1.6155,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-5-19419,t1_stable,0.8713,-0.8713,-1.66961,-1.6155,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-5-19436,t1_stable,0.5802879999999999,-0.5802879999999999,-1.7315700000000005,-1.7086,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-5-19458,t1_stable,0.5661530000000001,-0.5661530000000001,-1.09895,-1.2411,False,t1_stable_or_true_release
300,raw_only_requested_budget,wbm-5-19510,t1_stable,0.644791,-0.644791,-0.1953399999999999,-0.679,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-5-19510,t1_stable,0.644791,-0.644791,-0.1953399999999999,-0.679,False,t1_stable_or_true_release
300,raw_only_requested_budget,wbm-5-19513,t1_stable,0.6483589999999999,-0.6483589999999999,-0.9095,-0.9552,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-5-19513,t1_stable,0.6483589999999999,-0.6483589999999999,-0.9095,-0.9552,False,t1_stable_or_true_release
300,PARC_release,wbm-5-19526,t1_stable,1.317648,-1.317648,-2.2343300000000004,-2.2619,False,t1_stable_or_true_release
500,PARC_release,wbm-5-19526,t1_stable,1.317648,-1.317648,-2.2343300000000004,-2.2619,False,t1_stable_or_true_release
300,PARC_release,wbm-5-20078,t1_stable,0.982964,-0.982964,-1.51123,-1.5972,False,t1_stable_or_true_release
500,PARC_release,wbm-5-20078,t1_stable,0.982964,-0.982964,-1.51123,-1.5972,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-5-20158,t1_stable,0.5913679999999999,-0.5913679999999999,-1.69691,-1.4387,False,t1_stable_or_true_release
300,raw_only_requested_budget,wbm-5-2072,t1_false_or_unresolved,0.699476,-0.699476,-0.68122,-0.8746,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-5-2072,t1_false_or_unresolved,0.699476,-0.699476,-0.68122,-0.8746,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-5-22804,t1_stable,0.6422809999999999,-0.6422809999999999,-1.1452099999999998,-1.2018,False,t1_stable_or_true_release
300,raw_only_requested_budget,wbm-5-3055,t1_stable,0.7340889999999998,-0.7340889999999998,-2.11388,-1.4886,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-5-3055,t1_stable,0.7340889999999998,-0.7340889999999998,-2.11388,-1.4886,False,t1_stable_or_true_release
300,raw_only_requested_budget,wbm-5-3063,t1_false_or_unresolved,0.7542820000000001,-0.7542820000000001,-2.1350799999999994,-1.6926,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-5-3063,t1_false_or_unresolved,0.7542820000000001,-0.7542820000000001,-2.1350799999999994,-1.6926,False,ALIGNN_FF_disagrees_with_current_MP_label
300,raw_only_requested_budget,wbm-5-3090,t1_false_or_unresolved,0.7472940000000001,-0.7472940000000001,-1.4556799999999996,-1.4081,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-5-3090,t1_false_or_unresolved,0.7472940000000001,-0.7472940000000001,-1.4556799999999996,-1.4081,False,ALIGNN_FF_disagrees_with_current_MP_label
300,raw_only_requested_budget,wbm-5-3100,t1_false_or_unresolved,0.762538,-0.762538,-1.21006,-1.2664,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-5-3100,t1_false_or_unresolved,0.762538,-0.762538,-1.21006,-1.2664,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-5-4090,t1_stable,0.5590470000000001,-0.5590470000000001,-2.48221,-2.7597,False,t1_stable_or_true_release
300,raw_only_requested_budget,wbm-5-4114,t1_stable,0.690312,-0.690312,-2.15476,-2.2224,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-5-4114,t1_stable,0.690312,-0.690312,-2.15476,-2.2224,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-5-4176,t1_stable,0.560654,-0.560654,-1.65799,-2.0544,False,t1_stable_or_true_release
300,PARC_release,wbm-5-5735,t1_stable,0.913814,-0.913814,-1.15007,-1.1167,False,t1_stable_or_true_release
500,PARC_release,wbm-5-5735,t1_stable,0.913814,-0.913814,-1.15007,-1.1167,False,t1_stable_or_true_release
300,PARC_release,wbm-5-6143,t1_false_or_unresolved,1.005482,-1.005482,-2.02297,-2.3372,True,near_hull_50meV_boundary
500,PARC_release,wbm-5-6143,t1_false_or_unresolved,1.005482,-1.005482,-2.02297,-2.3372,True,near_hull_50meV_boundary
300,raw_only_requested_budget,wbm-5-6155,t1_false_or_unresolved,0.6542939999999999,-0.6542939999999999,-1.48207,-2.2855,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-5-6155,t1_false_or_unresolved,0.6542939999999999,-0.6542939999999999,-1.48207,-2.2855,False,ALIGNN_FF_disagrees_with_current_MP_label
300,raw_only_requested_budget,wbm-5-6172,t1_stable,0.735654,-0.735654,-1.79492,-2.5172,True,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-5-6172,t1_stable,0.735654,-0.735654,-1.79492,-2.5172,True,t1_stable_or_true_release
300,raw_only_requested_budget,wbm-5-6218,t1_false_or_unresolved,0.652128,-0.652128,-0.94613,-1.2802,True,near_hull_50meV_boundary
500,raw_only_requested_budget,wbm-5-6218,t1_false_or_unresolved,0.652128,-0.652128,-0.94613,-1.2802,True,near_hull_50meV_boundary
300,raw_only_requested_budget,wbm-5-6222,t1_false_or_unresolved,0.7572010000000002,-0.7572010000000002,-3.54255,-4.0125,True,near_hull_25meV_boundary
500,raw_only_requested_budget,wbm-5-6222,t1_false_or_unresolved,0.7572010000000002,-0.7572010000000002,-3.54255,-4.0125,True,near_hull_25meV_boundary
300,PARC_release,wbm-5-6248,t1_false_or_unresolved,1.660338,-1.660338,-3.309130000000001,-3.5846,False,ALIGNN_FF_disagrees_with_current_MP_label
500,PARC_release,wbm-5-6248,t1_false_or_unresolved,1.660338,-1.660338,-3.309130000000001,-3.5846,False,ALIGNN_FF_disagrees_with_current_MP_label
300,PARC_release,wbm-5-6249,t1_false_or_unresolved,2.074038,-2.074038,-3.70889,-3.8193,False,ALIGNN_FF_disagrees_with_current_MP_label
500,PARC_release,wbm-5-6249,t1_false_or_unresolved,2.074038,-2.074038,-3.70889,-3.8193,False,ALIGNN_FF_disagrees_with_current_MP_label
300,raw_only_requested_budget,wbm-5-6253,t1_false_or_unresolved,0.7036600000000002,-0.7036600000000002,-3.61471,-4.0839,True,near_hull_25meV_boundary
500,raw_only_requested_budget,wbm-5-6253,t1_false_or_unresolved,0.7036600000000002,-0.7036600000000002,-3.61471,-4.0839,True,near_hull_25meV_boundary
300,PARC_release,wbm-5-6269,t1_false_or_unresolved,0.8840690000000002,-0.8840690000000002,-2.3898,-2.4444,False,ALIGNN_FF_disagrees_with_current_MP_label
500,PARC_release,wbm-5-6269,t1_false_or_unresolved,0.8840690000000002,-0.8840690000000002,-2.3898,-2.4444,False,ALIGNN_FF_disagrees_with_current_MP_label
300,raw_only_requested_budget,wbm-5-6289,t1_false_or_unresolved,0.7720890000000002,-0.7720890000000002,-3.16356,-3.5235,True,near_hull_25meV_boundary
500,raw_only_requested_budget,wbm-5-6289,t1_false_or_unresolved,0.7720890000000002,-0.7720890000000002,-3.16356,-3.5235,True,near_hull_25meV_boundary
300,PARC_release,wbm-5-6306,t1_false_or_unresolved,1.0004650000000002,-1.0004650000000002,-3.31151,-3.4474,False,unresolved_current_MP_hull_reference
500,PARC_release,wbm-5-6306,t1_false_or_unresolved,1.0004650000000002,-1.0004650000000002,-3.31151,-3.4474,False,unresolved_current_MP_hull_reference
300,PARC_release,wbm-5-6315,t1_false_or_unresolved,1.6735169999999997,-1.6735169999999997,-3.91734,-4.2036,False,ALIGNN_FF_disagrees_with_current_MP_label
500,PARC_release,wbm-5-6315,t1_false_or_unresolved,1.6735169999999997,-1.6735169999999997,-3.91734,-4.2036,False,ALIGNN_FF_disagrees_with_current_MP_label
300,raw_only_requested_budget,wbm-5-6318,t1_false_or_unresolved,0.6783549999999998,-0.6783549999999998,-1.90188,-2.5305,True,near_hull_50meV_boundary
500,raw_only_requested_budget,wbm-5-6318,t1_false_or_unresolved,0.6783549999999998,-0.6783549999999998,-1.90188,-2.5305,True,near_hull_50meV_boundary
300,PARC_release,wbm-5-6341,t1_stable,2.630926,-2.630926,-3.40572,-3.7609,False,t1_stable_or_true_release
500,PARC_release,wbm-5-6341,t1_stable,2.630926,-2.630926,-3.40572,-3.7609,False,t1_stable_or_true_release
300,PARC_release,wbm-5-6414,t1_stable,2.227276,-2.227276,-3.662220000000001,-4.043,False,t1_stable_or_true_release
500,PARC_release,wbm-5-6414,t1_stable,2.227276,-2.227276,-3.662220000000001,-4.043,False,t1_stable_or_true_release
300,PARC_release,wbm-5-6415,t1_stable,2.2388760000000003,-2.2388760000000003,-3.62684,-4.1158,False,t1_stable_or_true_release
500,PARC_release,wbm-5-6415,t1_stable,2.2388760000000003,-2.2388760000000003,-3.62684,-4.1158,False,t1_stable_or_true_release
300,PARC_release,wbm-5-6416,t1_stable,2.2353760000000005,-2.2353760000000005,-3.61577,-4.1238,False,t1_stable_or_true_release
500,PARC_release,wbm-5-6416,t1_stable,2.2353760000000005,-2.2353760000000005,-3.61577,-4.1238,False,t1_stable_or_true_release
300,PARC_release,wbm-5-6417,t1_stable,2.235576,-2.235576,-3.64002,-4.0918,False,t1_stable_or_true_release
500,PARC_release,wbm-5-6417,t1_stable,2.235576,-2.235576,-3.64002,-4.0918,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-5-6459,t1_false_or_unresolved,0.5653650000000003,-0.5653650000000003,-2.88404,-3.2884,False,ALIGNN_FF_disagrees_with_current_MP_label
300,PARC_release,wbm-5-6481,t1_false_or_unresolved,2.053831,-2.053831,-4.075410000000001,-4.4225,False,ALIGNN_FF_disagrees_with_current_MP_label
500,PARC_release,wbm-5-6481,t1_false_or_unresolved,2.053831,-2.053831,-4.075410000000001,-4.4225,False,ALIGNN_FF_disagrees_with_current_MP_label
300,PARC_release,wbm-5-6488,t1_false_or_unresolved,2.088492,-2.088492,-4.14348,-4.4255,False,ALIGNN_FF_disagrees_with_current_MP_label
500,PARC_release,wbm-5-6488,t1_false_or_unresolved,2.088492,-2.088492,-4.14348,-4.4255,False,ALIGNN_FF_disagrees_with_current_MP_label
300,PARC_release,wbm-5-6584,t1_stable,0.8357680000000003,-0.8357680000000003,-3.07545,-3.2639,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-5-6584,t1_stable,0.8357680000000003,-0.8357680000000003,-3.07545,-3.2639,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-5-6603,t1_false_or_unresolved,0.5763219999999998,-0.5763219999999998,-3.58977,-3.755,True,near_hull_50meV_boundary
300,PARC_release,wbm-5-6604,t1_stable,2.102598,-2.102598,-3.30812,-3.6797,False,t1_stable_or_true_release
