dataset,video_id,path_id,label,verified_positive_for_calibration,reason,confidence,auditor,review_status,annotation_source,human_review_note,uncertain_selection_rule,pending_montage_path,label_status,review_label_v2,review_verified_positive_for_calibration_v2,review_source_v2,second_pass_action
OVT-B,40,ovtb_v40_p002441,actually_true,no,real_unlabeled_object,high,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,,existing_gold,actually_true,no,existing_gold,
BURST,1697,ovtb_v1697_p002043,actually_true,no,second_pass_concrete_named_entity_with_montage_needs_user_review,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1697_p002043.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,upgraded_uncertain_to_true_nonverified
BURST,1467,ovtb_v1467_p001924,actually_true,no,second_pass_concrete_named_entity_with_montage_needs_user_review,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1467_p001924.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,upgraded_uncertain_to_true_nonverified
BURST,489,ovtb_v489_p000851,actually_true,no,second_pass_concrete_named_entity_with_montage_needs_user_review,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v489_p000851.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,upgraded_uncertain_to_true_nonverified
BURST,1697,ovtb_v1697_p002034,actually_true,no,second_pass_concrete_named_entity_with_montage_needs_user_review,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1697_p002034.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,upgraded_uncertain_to_true_nonverified
BURST,1198,ovtb_v1198_p001534,actually_true,no,second_pass_concrete_named_entity_with_montage_needs_user_review,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1198_p001534.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,upgraded_uncertain_to_true_nonverified
BURST,2820,ovtb_v2820_p003578,actually_true,no,user_second_review_upgraded_from_uncertain_to_actual_true_nonverified,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user accepted upgrade during uncertain reduction review; not calibration-grade verified positive,upgraded_from_remaining_uncertain_after_user_review,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2820_p003578.jpg,requires_label,uncertain,no,codex_second_pass_uncertain_reduction_prelabel,kept_uncertain_part_short_path
BURST,1557,ovtb_v1557_p002033,uncertain,no,second_pass_tiny_or_hard_category_short_path,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,final_40_uncertain_after_user_review,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1557_p002033.jpg,requires_label,uncertain,no,codex_second_pass_uncertain_reduction_prelabel,kept_uncertain_hard_category
BURST,2539,ovtb_v2539_p003347,actually_true,no,second_pass_concrete_named_entity_with_montage_needs_user_review,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2539_p003347.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,upgraded_uncertain_to_true_nonverified
BURST,550,ovtb_v550_p000948,actually_true,no,second_pass_concrete_named_entity_with_montage_needs_user_review,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v550_p000948.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,upgraded_uncertain_to_true_nonverified
BURST,1429,ovtb_v1429_p001895,actually_true,no,second_pass_concrete_named_entity_with_montage_needs_user_review,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1429_p001895.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,upgraded_uncertain_to_true_nonverified
BURST,1138,ovtb_v1138_p001534,actually_true,no,second_pass_concrete_named_entity_with_montage_needs_user_review,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1138_p001534.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,upgraded_uncertain_to_true_nonverified
BURST,2714,ovtb_v2714_p003486,actually_true,no,second_pass_concrete_named_entity_with_montage_needs_user_review,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2714_p003486.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,upgraded_uncertain_to_true_nonverified
BURST,430,ovtb_v430_p000781,actually_true,no,second_pass_concrete_named_entity_with_montage_needs_user_review,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v430_p000781.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,upgraded_uncertain_to_true_nonverified
BURST,2785,ovtb_v2785_p003281,actually_true,no,second_pass_concrete_named_entity_with_montage_needs_user_review,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2785_p003281.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,upgraded_uncertain_to_true_nonverified
BURST,2218,ovtb_v2218_p002636,actually_true,no,second_pass_concrete_named_entity_with_montage_needs_user_review,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2218_p002636.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,upgraded_uncertain_to_true_nonverified
BURST,65,ovtb_v65_p000093,actually_true,no,second_pass_concrete_named_entity_with_montage_needs_user_review,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v65_p000093.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,upgraded_uncertain_to_true_nonverified
BURST,1016,ovtb_v1016_p001337,actually_true,no,second_pass_concrete_named_entity_with_montage_needs_user_review,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1016_p001337.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,upgraded_uncertain_to_true_nonverified
BURST,1141,ovtb_v1141_p001472,actually_true,no,second_pass_concrete_named_entity_with_montage_needs_user_review,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1141_p001472.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,upgraded_uncertain_to_true_nonverified
BURST,1410,ovtb_v1410_p001959,actually_true,no,second_pass_concrete_named_entity_with_montage_needs_user_review,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1410_p001959.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,upgraded_uncertain_to_true_nonverified
BURST,112,ovtb_v112_p000268,actually_true,no,second_pass_concrete_named_entity_with_montage_needs_user_review,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v112_p000268.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,upgraded_uncertain_to_true_nonverified
BURST,1497,ovtb_v1497_p001822,actually_true,no,second_pass_concrete_named_entity_with_montage_needs_user_review,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1497_p001822.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,upgraded_uncertain_to_true_nonverified
BURST,2429,ovtb_v2429_p003174,actually_true,no,second_pass_concrete_named_entity_with_montage_needs_user_review,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2429_p003174.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,upgraded_uncertain_to_true_nonverified
BURST,1697,ovtb_v1697_p002056,actually_true,no,second_pass_concrete_named_entity_with_montage_needs_user_review,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1697_p002056.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,upgraded_uncertain_to_true_nonverified
BURST,2103,ovtb_v2103_p002655,actually_true,no,second_pass_concrete_named_entity_with_montage_needs_user_review,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2103_p002655.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,upgraded_uncertain_to_true_nonverified
BURST,1299,ovtb_v1299_p001790,actually_true,no,second_pass_concrete_named_entity_with_montage_needs_user_review,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1299_p001790.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,upgraded_uncertain_to_true_nonverified
BURST,2731,ovtb_v2731_p003238,actually_true,no,second_pass_concrete_named_entity_with_montage_needs_user_review,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2731_p003238.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,upgraded_uncertain_to_true_nonverified
BURST,1175,ovtb_v1175_p001505,actually_true,no,second_pass_concrete_named_entity_with_montage_needs_user_review,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1175_p001505.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,upgraded_uncertain_to_true_nonverified
BURST,259,ovtb_v259_p000363,actually_true,no,second_pass_concrete_named_entity_with_montage_needs_user_review,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v259_p000363.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,upgraded_uncertain_to_true_nonverified
BURST,2780,ovtb_v2780_p003546,uncertain,no,second_pass_tiny_or_hard_category_short_path,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,final_40_uncertain_after_user_review,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2780_p003546.jpg,requires_label,uncertain,no,codex_second_pass_uncertain_reduction_prelabel,kept_uncertain_hard_category
BURST,66,ovtb_v66_p000059,actually_true,no,second_pass_concrete_named_entity_with_montage_needs_user_review,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v66_p000059.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,upgraded_uncertain_to_true_nonverified
BURST,59,ovtb_v59_p000048,actually_true,no,second_pass_concrete_named_entity_with_montage_needs_user_review,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v59_p000048.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,upgraded_uncertain_to_true_nonverified
BURST,2239,ovtb_v2239_p002788,actually_true,no,second_pass_concrete_named_entity_with_montage_needs_user_review,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2239_p002788.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,upgraded_uncertain_to_true_nonverified
