audit_id,sample_set,dataset,location_id,video_id,original_video_id,_temporal_chunk,path_id,query,score,objectness,candidate_rank,frame_start,frame_end,support_semantics,second_review_stratum,second_reviewer_label,second_reviewer_verified_positive_for_calibration,second_reviewer_reason,second_reviewer_confidence,second_reviewer_status
iwild-raw-000171,raw_topK_audit,iWildCam2022,176,17604,176,4,iwildcam_l176_img5582_d001_animal,animal,0.933925211429596,0.933925211429596,171,181,181,image_level_animal_presence_support,all_raw_topK_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-raw-000172,raw_topK_audit,iWildCam2022,470,47003,470,3,iwildcam_l470_img942_d001_animal,animal,0.9339008927345276,0.9339008927345276,172,141,141,image_level_animal_presence_support,all_raw_topK_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-raw-000173,raw_topK_audit,iWildCam2022,529,52904,529,4,iwildcam_l529_img5387_d001_animal,animal,0.9336978197097778,0.9336978197097778,173,186,186,image_level_animal_presence_support,all_raw_topK_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-raw-000174,raw_topK_audit,iWildCam2022,408,40800,408,0,iwildcam_l408_img3435_d001_animal,animal,0.9336631894111632,0.9336631894111632,174,34,34,image_level_animal_presence_support,all_raw_topK_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-raw-000175,raw_topK_audit,iWildCam2022,218,21800,218,0,iwildcam_l218_img2221_d001_animal,animal,0.9336304664611816,0.9336304664611816,175,20,20,image_level_animal_presence_support,all_raw_topK_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-raw-000176,raw_topK_audit,iWildCam2022,105,10503,105,3,iwildcam_l105_img5944_d001_animal,animal,0.9336113333702089,0.9336113333702089,176,143,143,image_level_animal_presence_support,all_raw_topK_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-raw-000177,raw_topK_audit,iWildCam2022,119,11903,119,3,iwildcam_l119_img5746_d001_animal,animal,0.9336008429527284,0.9336008429527284,177,145,145,image_level_animal_presence_support,all_raw_topK_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-raw-000180,raw_topK_audit,iWildCam2022,470,47002,470,2,iwildcam_l470_img885_d001_animal,animal,0.9334551095962524,0.9334551095962524,180,84,84,image_level_animal_presence_support,all_raw_topK_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-raw-000181,raw_topK_audit,iWildCam2022,57,5703,57,3,iwildcam_l57_img3345_d001_animal,animal,0.9334333539009094,0.9334333539009094,181,144,144,image_level_animal_presence_support,all_raw_topK_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-raw-000182,raw_topK_audit,iWildCam2022,519,51904,519,4,iwildcam_l519_img2595_d001_animal,animal,0.933391809463501,0.933391809463501,182,194,194,image_level_animal_presence_support,all_raw_topK_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-raw-000183,raw_topK_audit,iWildCam2022,519,51900,519,0,iwildcam_l519_img2416_d001_animal,animal,0.9333573579788208,0.9333573579788208,183,15,15,image_level_animal_presence_support,all_raw_topK_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-raw-000184,raw_topK_audit,iWildCam2022,57,5701,57,1,iwildcam_l57_img3245_d001_animal,animal,0.9333195686340332,0.9333195686340332,184,44,44,image_level_animal_presence_support,all_raw_topK_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-raw-000186,raw_topK_audit,iWildCam2022,449,44902,449,2,iwildcam_l449_img4094_d001_animal,animal,0.9332515597343444,0.9332515597343444,186,93,93,image_level_animal_presence_support,all_raw_topK_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-raw-000187,raw_topK_audit,iWildCam2022,512,51201,512,1,iwildcam_l512_img3641_d001_animal,animal,0.9331791996955872,0.9331791996955872,187,40,40,image_level_animal_presence_support,all_raw_topK_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-raw-000189,raw_topK_audit,iWildCam2022,210,21002,210,2,iwildcam_l210_img720_d001_animal,animal,0.933140993118286,0.933140993118286,189,119,119,image_level_animal_presence_support,all_raw_topK_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-raw-000190,raw_topK_audit,iWildCam2022,497,49700,497,0,iwildcam_l497_img1002_d001_animal,animal,0.9331326484680176,0.9331326484680176,190,1,1,image_level_animal_presence_support,all_raw_topK_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-raw-000191,raw_topK_audit,iWildCam2022,456,45601,456,1,iwildcam_l456_img450_d001_animal,animal,0.9330088496208192,0.9330088496208192,191,49,49,image_level_animal_presence_support,all_raw_topK_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-raw-000192,raw_topK_audit,iWildCam2022,3,303,3,3,iwildcam_l3_img327_d001_animal,animal,0.932926058769226,0.932926058769226,192,126,126,image_level_animal_presence_support,all_raw_topK_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-raw-000193,raw_topK_audit,iWildCam2022,449,44904,449,4,iwildcam_l449_img4170_d001_animal,animal,0.9329138398170472,0.9329138398170472,193,169,169,image_level_animal_presence_support,all_raw_topK_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-raw-000195,raw_topK_audit,iWildCam2022,449,44903,449,3,iwildcam_l449_img4143_d001_animal,animal,0.9327595829963684,0.9327595829963684,195,142,142,image_level_animal_presence_support,all_raw_topK_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-raw-000197,raw_topK_audit,iWildCam2022,210,21000,210,0,iwildcam_l210_img626_d001_animal,animal,0.932639479637146,0.932639479637146,197,25,25,image_level_animal_presence_support,all_raw_topK_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-raw-000198,raw_topK_audit,iWildCam2022,526,52604,526,4,iwildcam_l526_img4972_d001_animal,animal,0.9326138496398926,0.9326138496398926,198,171,171,image_level_animal_presence_support,all_raw_topK_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-raw-000199,raw_topK_audit,iWildCam2022,522,52203,522,3,iwildcam_l522_img1725_d001_animal,animal,0.9325708150863647,0.9325708150863647,199,124,124,image_level_animal_presence_support,all_raw_topK_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-raw-000200,raw_topK_audit,iWildCam2022,210,21002,210,2,iwildcam_l210_img710_d001_animal,animal,0.932556450366974,0.932556450366974,200,109,109,image_level_animal_presence_support,all_raw_topK_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-raw-000201,raw_topK_audit,iWildCam2022,177,17703,177,3,iwildcam_l177_img1939_d001_animal,animal,0.9325400590896606,0.9325400590896606,201,138,138,image_level_animal_presence_support,all_raw_topK_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-raw-000202,raw_topK_audit,iWildCam2022,497,49701,497,1,iwildcam_l497_img1066_d001_animal,animal,0.9323914051055908,0.9323914051055908,202,65,65,image_level_animal_presence_support,all_raw_topK_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-raw-000203,raw_topK_audit,iWildCam2022,408,40803,408,3,iwildcam_l408_img3543_d001_animal,animal,0.932353973388672,0.932353973388672,203,142,142,image_level_animal_presence_support,all_raw_topK_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-raw-000204,raw_topK_audit,iWildCam2022,408,40800,408,0,iwildcam_l408_img3425_d001_animal,animal,0.9321879148483276,0.9321879148483276,204,24,24,image_level_animal_presence_support,all_raw_topK_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-raw-000205,raw_topK_audit,iWildCam2022,470,47000,470,0,iwildcam_l470_img827_d001_animal,animal,0.9321436882019044,0.9321436882019044,205,26,26,image_level_animal_presence_support,all_raw_topK_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-raw-000207,raw_topK_audit,iWildCam2022,210,21002,210,2,iwildcam_l210_img708_d001_animal,animal,0.9320956468582152,0.9320956468582152,207,107,107,image_level_animal_presence_support,all_raw_topK_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-raw-000208,raw_topK_audit,iWildCam2022,470,47004,470,4,iwildcam_l470_img974_d001_animal,animal,0.9320883750915528,0.9320883750915528,208,173,173,image_level_animal_presence_support,all_raw_topK_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-raw-000210,raw_topK_audit,iWildCam2022,519,51901,519,1,iwildcam_l519_img2474_d001_animal,animal,0.9320420026779176,0.9320420026779176,210,73,73,image_level_animal_presence_support,all_raw_topK_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-raw-000211,raw_topK_audit,iWildCam2022,526,52602,526,2,iwildcam_l526_img4900_d001_animal,animal,0.9320080280303956,0.9320080280303956,211,99,99,image_level_animal_presence_support,all_raw_topK_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-raw-000212,raw_topK_audit,iWildCam2022,449,44904,449,4,iwildcam_l449_img4191_d001_animal,animal,0.9320048093795776,0.9320048093795776,212,190,190,image_level_animal_presence_support,all_raw_topK_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-raw-000213,raw_topK_audit,iWildCam2022,212,21203,212,3,iwildcam_l212_img151_d001_animal,animal,0.9319879412651062,0.9319879412651062,213,150,150,image_level_animal_presence_support,all_raw_topK_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-raw-000214,raw_topK_audit,iWildCam2022,3,301,3,1,iwildcam_l3_img245_d001_animal,animal,0.9319236278533936,0.9319236278533936,214,44,44,image_level_animal_presence_support,all_raw_topK_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-raw-000215,raw_topK_audit,iWildCam2022,519,51903,519,3,iwildcam_l519_img2550_d001_animal,animal,0.9318806529045104,0.9318806529045104,215,149,149,image_level_animal_presence_support,all_raw_topK_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-raw-000216,raw_topK_audit,iWildCam2022,529,52902,529,2,iwildcam_l529_img5297_d001_animal,animal,0.9318774342536926,0.9318774342536926,216,96,96,image_level_animal_presence_support,all_raw_topK_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-raw-000217,raw_topK_audit,iWildCam2022,256,25600,256,0,iwildcam_l256_img4619_d001_animal,animal,0.9317836761474608,0.9317836761474608,217,18,18,image_level_animal_presence_support,all_raw_topK_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-raw-000218,raw_topK_audit,iWildCam2022,512,51200,512,0,iwildcam_l512_img3601_d001_animal,animal,0.9317581057548524,0.9317581057548524,218,0,0,image_level_animal_presence_support,all_raw_topK_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-raw-000219,raw_topK_audit,iWildCam2022,519,51901,519,1,iwildcam_l519_img2467_d001_animal,animal,0.9317575097084044,0.9317575097084044,219,66,66,image_level_animal_presence_support,all_raw_topK_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-raw-000220,raw_topK_audit,iWildCam2022,519,51904,519,4,iwildcam_l519_img2575_d001_animal,animal,0.9317511916160583,0.9317511916160583,220,174,174,image_level_animal_presence_support,all_raw_topK_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-raw-000223,raw_topK_audit,iWildCam2022,526,52600,526,0,iwildcam_l526_img4828_d001_animal,animal,0.9315907955169678,0.9315907955169678,223,27,27,image_level_animal_presence_support,all_raw_topK_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-raw-000224,raw_topK_audit,iWildCam2022,529,52904,529,4,iwildcam_l529_img5376_d001_animal,animal,0.931590497493744,0.931590497493744,224,175,175,image_level_animal_presence_support,all_raw_topK_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-raw-000225,raw_topK_audit,iWildCam2022,218,21800,218,0,iwildcam_l218_img2220_d001_animal,animal,0.9315766096115112,0.9315766096115112,225,19,19,image_level_animal_presence_support,all_raw_topK_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-raw-000228,raw_topK_audit,iWildCam2022,529,52903,529,3,iwildcam_l529_img5328_d001_animal,animal,0.9315270781517028,0.9315270781517028,228,127,127,image_level_animal_presence_support,all_raw_topK_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-raw-000229,raw_topK_audit,iWildCam2022,176,17601,176,1,iwildcam_l176_img5445_d001_animal,animal,0.9314929246902466,0.9314929246902466,229,44,44,image_level_animal_presence_support,all_raw_topK_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-raw-000230,raw_topK_audit,iWildCam2022,526,52604,526,4,iwildcam_l526_img4969_d001_animal,animal,0.9314849376678468,0.9314849376678468,230,168,168,image_level_animal_presence_support,all_raw_topK_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-raw-000231,raw_topK_audit,iWildCam2022,519,51904,519,4,iwildcam_l519_img2568_d001_animal,animal,0.931410789489746,0.931410789489746,231,167,167,image_level_animal_presence_support,all_raw_topK_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-raw-000232,raw_topK_audit,iWildCam2022,470,47001,470,1,iwildcam_l470_img879_d001_animal,animal,0.9313369989395142,0.9313369989395142,232,78,78,image_level_animal_presence_support,all_raw_topK_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
iwild-raw-000233,raw_topK_audit,iWildCam2022,470,47000,470,0,iwildcam_l470_img840_d001_animal,animal,0.931331992149353,0.931331992149353,233,39,39,image_level_animal_presence_support,all_raw_topK_candidates,animal,yes,human confirmed second review label,0.88,human_confirmed
